Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Clubnight: 5nipss / Angel Of Darkness / Gtst33,2022-10-01T00:00:00.000,2022-10-01T23:30:00.000,2022-10-02T08:00:00.000,,Left Bank,/events/1595020,3
Vodkast Records: Jd J // Vakho // Zurkin,2022-10-01T00:00:00.000,2022-10-01T23:59:00.000,2022-10-02T10:00:00.000,"Jd J, Vakho, Zurkin",Bassiani,/events/1587351,0
"KHIDI x G2: Downwell, CRIME, COMETHISFAR",2022-10-01T00:00:00.000,2022-10-01T23:59:00.000,2022-10-02T09:00:00.000,"Downwell, Comethisfar",KHIDI,/events/1593279,0
TES ± LUST: SOD ± OM - Sunday Open Decks All Party,2022-10-01T00:00:00.000,2022-10-01T23:00:00.000,2022-10-02T08:00:00.000,,TES,/events/1597092,0
TES ± LUST: S.O.D SUNDAY OPEN DECKS,2022-10-02T00:00:00.000,2022-10-02T23:00:00.000,2022-10-03T08:00:00.000,,TES,/events/1594905,3
TES ± LUST: Tade - ALEXANDER KUHNE,2022-10-06T00:00:00.000,2022-10-06T23:00:00.000,2022-10-07T08:00:00.000,Tade,TES,/events/1599630,0
Bassiani/Horoom: 8 Year Anniversary,2022-10-07T00:00:00.000,2022-10-07T23:59:00.000,2022-10-08T23:59:00.000,"Ndrx, nebbieri, Rødhåd, Sandrien, Dito, Efdemin, HVL, ninasupsa",Bassiani,/events/1589387,17
One night in Kazbegi,2022-10-07T00:00:00.000,2022-10-07T23:00:00.000,2022-10-08T08:00:00.000,INVERNO,TBA,/events/1578576,11
Clubnight: Moxie ✦ Kraumur ✦ Pasha,2022-10-07T00:00:00.000,2022-10-07T23:30:00.000,2022-10-08T07:00:00.000,"Moxie, Kraumur, Pasha",Left Bank,/events/1573911,5
KHIDI 中 HEX NIGHT: Lorenzo Raganzini ❚ Paolo Ferrara ❚ Cassie Raptor ❚ Vulkanski,2022-10-07T00:00:00.000,2022-10-07T23:59:00.000,2022-10-08T11:30:00.000,"Lorenzo Raganzini, Paolo Ferrara, Cassie Raptor, Vulkanski, Jd J, 98dots",KHIDI,/events/1589507,1
