Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
LOVEBAR PRESENTS: OPEN DECKS,2024-08-01T00:00:00.000,2024-08-01T20:30:00.000,2024-08-02T06:00:00.000,Slack tah,Love Bar,/events/1974532,0
"Arnii, DJ Astrobee",2024-08-01T00:00:00.000,2024-08-01T23:00:00.000,2024-08-02T07:00:00.000,"Arnii, Astrobee",TES,/events/1975580,0
Left Bank Clubnight: Ani Kvirkvelia • DRO • FOTD,2024-08-02T00:00:00.000,2024-08-02T23:59:00.000,2024-08-03T09:00:00.000,"DRO (1), Ani Kvirkvelia",Left Bank,/events/1973352,26
Aprili-Giorgi Devadze/Kubick,2024-08-02T00:00:00.000,2024-08-02T23:00:00.000,2024-08-03T05:00:00.000,Giorgi Devadze,Aprili,/events/1976061,0
KHIDI 中 G2: NEUX ❚ Karina Saakyan ❚ PIERCE,2024-08-02T00:00:00.000,2024-08-02T23:59:00.000,2024-08-03T11:00:00.000,"NEUX, Karina Saakyan, Pierce (GE)",KHIDI,/events/1960277,31
"Morevi Records: Abdul Raeva, Keto, Vanaenae",2024-08-02T00:00:00.000,2024-08-02T23:59:00.000,2024-08-03T12:00:00.000,"Abdul Raeva, Keto, Vanaenae",Bassiani,/events/1961533,12
KICK PRESENTS: SEQTA / ARNII,2024-08-02T00:00:00.000,2024-08-02T23:00:00.000,2024-08-03T06:00:00.000,"Seqta, Arnii",Kick,/events/1974774,2
"Kath J, Nesa Azadikhah, RYN, BOOSTER DONA",2024-08-02T00:00:00.000,2024-08-02T23:00:00.000,2024-08-04T07:00:00.000,"Kath J, Nesa Azadikhah, BOOSTER DONA",TES,/events/1975584,2
PLUS ONE PRESENTS: CLUBNIGHT,2024-08-02T00:00:00.000,2024-08-02T23:00:00.000,2024-08-03T06:00:00.000,LVN.,PLUS ONE,/events/1974771,1
"Love Bar presents: Ikako, Serafim, glitch",2024-08-02T00:00:00.000,2024-08-02T23:00:00.000,2024-08-03T06:00:00.000,SERAFIM,Love Bar,/events/1974551,0
"MAKERSPACE PRESENTS:  LASHA, MASAO, GOGORISHVILI",2024-08-02T00:00:00.000,2024-08-02T23:00:00.000,2024-08-03T06:00:00.000,,Makerspace,/events/1974780,0
DEDAENA PRESENTS: TROTSKY / LINK 98,2024-08-02T00:00:00.000,2024-08-02T21:00:00.000,2024-08-04T12:00:00.000,Trotsky,Dedaena Bar,/events/1974786,0
DEDAENA BAR PRESENTS: AUDIO SPACE,2024-08-02T00:00:00.000,2024-08-02T21:00:00.000,2024-08-03T06:00:00.000,AudioSpace,Dedaena Bar,/events/1974793,0
Makerspace / Lasha / Masao / Gogorishvili,2024-08-02T00:00:00.000,2024-08-02T01:00:00.000,2024-08-03T04:00:00.000,,TBA,/events/1975798,0
Aprili-KAVEL / Ikako,2024-08-03T00:00:00.000,2024-08-03T23:00:00.000,2024-08-04T05:00:00.000,KAVEL,Aprili,/events/1976063,0
KHIDI 中 G2: Christoph Faust (ALL NIGHT LONG),2024-08-03T00:00:00.000,2024-08-03T23:59:00.000,2024-08-04T11:00:00.000,Christoph Faust,KHIDI,/events/1965344,25
"OSMOSIS: Beka Wu, Ly Sas, RODNEVS, Tsott, Zesknel",2024-08-03T00:00:00.000,2024-08-03T23:59:00.000,2024-08-04T12:00:00.000,"Beka Wu, Ly Sas, RODNEVS, Tsott, Zesknel",Bassiani,/events/1961536,20
Left Bank: Giorgi Devadze • Whino • Prayforevilspirit • Pulsar,2024-08-03T00:00:00.000,2024-08-03T17:00:00.000,2024-08-04T04:30:00.000,"Giorgi Devadze, Pulsar",Left Bank,/events/1973365,14
"Kath J, Nesa Azadikhah, RYN, BOOSTER DONA",2024-08-02T00:00:00.000,2024-08-02T23:00:00.000,2024-08-04T07:00:00.000,"Kath J, Nesa Azadikhah, BOOSTER DONA",TES,/events/1975584,2
Kass Land,2024-08-03T00:00:00.000,2024-08-03T17:00:00.000,2024-08-03T23:59:00.000,"Tom Zeta, Legroni",TBA - Kass Land Diamond Resort,/events/1971281,1
"LOVE BAR PRESENTS: MICRO BAX, BUA",2024-08-03T00:00:00.000,2024-08-03T21:00:00.000,2024-08-04T04:00:00.000,MICRO BAX,Love Bar,/events/1974712,1
So Laut & Levan Gonashvili at Noble,2024-08-03T00:00:00.000,2024-08-03T23:00:00.000,2024-08-04T06:00:00.000,So Laut,Noble Savage,/events/1975116,1
"Keto, kozmana",2024-08-03T00:00:00.000,2024-08-03T23:00:00.000,2024-08-04T07:00:00.000,"Keto, kozmana",TES,/events/1975828,1
"LOVE BAR PRESENTS: TOKE, TROTSKY, SANDRO JORBENADZE",2024-08-03T00:00:00.000,2024-08-03T21:00:00.000,2024-09-01T03:00:00.000,"Toke (GE), Trotsky, Sandro Jorbenadze",Love Bar,/events/1992440,0
MAKERSPACE PRESENTS:,2024-08-03T00:00:00.000,2024-08-03T23:00:00.000,2024-08-04T06:00:00.000,,"TBA - 2/4 Beglar Akhospireli I Dead End, Tbilisi 0162, Georgia",/events/1996837,0
PLUS ONE PRESENTS: CLUB NIGHT,2024-08-03T00:00:00.000,2024-08-03T23:00:00.000,2024-08-04T06:00:00.000,BOOSTER DONA,PLUS ONE,/events/1974735,0
MAKERSPACE PRESENTS: CLUBNIGHT,2024-08-03T00:00:00.000,2024-08-03T23:00:00.000,2024-08-04T06:00:00.000,Tobako Tween,Makerspace,/events/1974778,0
DEDAENA PRESENTS: TROTSKY / LINK 98,2024-08-02T00:00:00.000,2024-08-02T21:00:00.000,2024-08-04T12:00:00.000,Trotsky,Dedaena Bar,/events/1974786,0
DEDAENA PRESENTS: TOKE / VAXY,2024-08-03T00:00:00.000,2024-08-03T21:00:00.000,2024-08-04T06:00:00.000,Toke (GE),Dedaena Bar,/events/1974800,0
SUNDAY OPEN DECKS,2024-08-04T00:00:00.000,2024-08-04T23:00:00.000,2024-08-05T07:00:00.000,,TES,/events/1975833,11
