Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
SP(H)ERO ⬤ Honey Dijon ❚ DAN Shake ❚ Lilith ❚ Neux,2021-07-02T00:00:00.000,2021-07-02T23:00:00.000,2021-07-03T10:00:00.000,"Honey Dijon, Dan Shake, NEUX",Turtle Lake,/events/1438079,18
At Monkey ❚ Folamour • Soulidan • Digital Groove Affair,2021-07-03T00:00:00.000,2021-07-03T23:00:00.000,2021-07-04T09:00:00.000,"Folamour, Soulidan, Digital Groove Affair",Monkey at Kus Tba,/events/1447971,6
Millenials Outdoor X Rephate,2021-07-03T00:00:00.000,2021-07-03T22:30:00.000,2021-07-04T10:00:00.000,"Downwell, Rephate, AMIR YAR, Clinical Hates",Underwheel Club,/events/1449179,1
Millenials Outdoor x Rephate,2021-07-03T00:00:00.000,2021-07-03T23:00:00.000,2021-07-04T10:00:00.000,"Rephate, Downwell, AMIR YAR, Clinical Hates, gwän",Alibi Arena,/events/1453167,1
Sonne in der Nacht,2021-07-06T00:00:00.000,2021-07-06T23:00:00.000,2021-07-07T09:00:00.000,"Boyd Schidt, McKenzie, Altrd Being, Bassil",Lisi Lake,/events/1450208,2
"FUSE feat. KlangKuenstler, Puritan & Saphileaum",2021-07-16T00:00:00.000,2021-07-16T23:00:00.000,2021-07-17T11:30:00.000,"KlangKuenstler, Puritan, Saphileaum, Yanamaste, Autumn Tree, Generali Minerali, McKenzie",TBA - Tbilisi Sea,/events/1560334,0
Process: Parfait - RIKHTER [Live] - Varya Karpova - Sarasvat - Trex303,2021-07-16T00:00:00.000,2021-07-16T23:59:00.000,2021-07-17T10:00:00.000,"Parfait, RIKHTER, Varya Karpova, Sarasvat",Mtatsminda Park,/events/1450043,7
Poly Stage AT Rustavi Park,2021-07-16T00:00:00.000,2021-07-16T16:00:00.000,2021-07-17T22:00:00.000,"The Forest, Chikovani, Mind Static, Petit Astronaute, Michailo",Rustavi Park,/events/1473978,3
Poly Stage AT Rustavi Park,2021-07-16T00:00:00.000,2021-07-16T16:00:00.000,2021-07-17T22:00:00.000,"The Forest, Chikovani, Mind Static, Petit Astronaute, Michailo",Rustavi Park,/events/1473978,3
Process X Molekül,2021-07-23T00:00:00.000,2021-07-23T23:59:00.000,2021-07-24T10:00:00.000,"JKS, Myler, Mayeul",Mtatsminda Park,/events/1449216,12
"FUSE feat. KlangKuenstler, Puritan & Saphileaum",2021-07-16T00:00:00.000,2021-07-16T23:00:00.000,2021-07-17T11:30:00.000,"KlangKuenstler, Puritan, Saphileaum, Yanamaste, Autumn Tree, Generali Minerali, McKenzie",TBA - Tbilisi Sea,/events/1560334,0
Process: Parfait - RIKHTER [Live] - Varya Karpova - Sarasvat - Trex303,2021-07-16T00:00:00.000,2021-07-16T23:59:00.000,2021-07-17T10:00:00.000,"Parfait, RIKHTER, Varya Karpova, Sarasvat",Mtatsminda Park,/events/1450043,7
Poly Stage AT Rustavi Park,2021-07-16T00:00:00.000,2021-07-16T16:00:00.000,2021-07-17T22:00:00.000,"The Forest, Chikovani, Mind Static, Petit Astronaute, Michailo",Rustavi Park,/events/1473978,3
Poly Stage AT Rustavi Park,2021-07-16T00:00:00.000,2021-07-16T16:00:00.000,2021-07-17T22:00:00.000,"The Forest, Chikovani, Mind Static, Petit Astronaute, Michailo",Rustavi Park,/events/1473978,3
Process X Molekül,2021-07-23T00:00:00.000,2021-07-23T23:59:00.000,2021-07-24T10:00:00.000,"JKS, Myler, Mayeul",Mtatsminda Park,/events/1449216,12
"FUSE feat. KlangKuenstler, Puritan & Saphileaum",2021-07-16T00:00:00.000,2021-07-16T23:00:00.000,2021-07-17T11:30:00.000,"KlangKuenstler, Puritan, Saphileaum, Yanamaste, Autumn Tree, Generali Minerali, McKenzie",TBA - Tbilisi Sea,/events/1560334,0
Process: Parfait - RIKHTER [Live] - Varya Karpova - Sarasvat - Trex303,2021-07-16T00:00:00.000,2021-07-16T23:59:00.000,2021-07-17T10:00:00.000,"Parfait, RIKHTER, Varya Karpova, Sarasvat",Mtatsminda Park,/events/1450043,7
Poly Stage AT Rustavi Park,2021-07-16T00:00:00.000,2021-07-16T16:00:00.000,2021-07-17T22:00:00.000,"The Forest, Chikovani, Mind Static, Petit Astronaute, Michailo",Rustavi Park,/events/1473978,3
Poly Stage AT Rustavi Park,2021-07-16T00:00:00.000,2021-07-16T16:00:00.000,2021-07-17T22:00:00.000,"The Forest, Chikovani, Mind Static, Petit Astronaute, Michailo",Rustavi Park,/events/1473978,3
Process X Molekül,2021-07-23T00:00:00.000,2021-07-23T23:59:00.000,2021-07-24T10:00:00.000,"JKS, Myler, Mayeul",Mtatsminda Park,/events/1449216,12
Process X Molekül,2021-07-23T00:00:00.000,2021-07-23T23:59:00.000,2021-07-24T10:00:00.000,"JKS, Myler, Mayeul",Mtatsminda Park,/events/1449216,12
Process X Molekül,2021-07-23T00:00:00.000,2021-07-23T23:59:00.000,2021-07-24T10:00:00.000,"JKS, Myler, Mayeul",Mtatsminda Park,/events/1449216,12
Process X Molekül,2021-07-23T00:00:00.000,2021-07-23T23:59:00.000,2021-07-24T10:00:00.000,"JKS, Myler, Mayeul",Mtatsminda Park,/events/1449216,12
