Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
SOD - SUNDAY OPEN DECKS,2024-12-01T00:00:00.000,2024-12-01T23:00:00.000,2024-12-02T06:00:00.000,,TES,/events/2041968,12
Bassiani presents ECDYSIS / 5 years of Amniote Editions,2024-12-06T00:00:00.000,2024-12-06T23:59:00.000,2024-12-07T12:00:00.000,"Hyperaktivist, Mama Snake, nebbieri, Spekki Webu, BASHKKA, Kvanchi, Sophie Phare",Bassiani,/events/2041940,11
"Morevi Records takover: Aksed, Boya, Generali Minerali, skyra",2024-12-07T00:00:00.000,2024-12-07T23:59:00.000,2024-12-08T12:00:00.000,"Aksed, Boyá, Generali Minerali, skyra",Bassiani,/events/2039290,15
TREEBAL Showcase: Acidwave • Obri • Holo • Mymoon • DJ Astrobee • Elene,2024-12-07T00:00:00.000,2024-12-07T23:00:00.000,2024-12-08T09:00:00.000,"Obri, Holo (GE), Elene",Mtkvarze,/events/2048013,2
Guy J & James Zabiela,2024-12-07T00:00:00.000,2024-12-07T23:00:00.000,2024-12-08T09:00:00.000,"Guy J, James Zabiela",Spacehall,/events/2049051,0
SOD - SUNDAY OPEN DECKS,2024-12-08T00:00:00.000,2024-12-08T23:00:00.000,2024-12-09T06:00:00.000,,TES,/events/2041969,13
"AMORAL, Hamatsuki, Hitam, MARRØN, Olivia Mendez, Rene Wise, Sally C, Valley Dolly",2024-12-13T00:00:00.000,2024-12-13T23:59:00.000,2024-12-14T12:00:00.000,"AMORAL, Hitam, MARRØN, Olivia Mendez, Rene Wise, Hamatsuki, Valley Dolly, Sally C",Bassiani,/events/2045884,15
FANTASTIC PLANET X TES,2024-12-13T00:00:00.000,2024-12-13T23:00:00.000,2024-12-14T06:00:00.000,"Trotsky, Mtvare, Gio Shengelia",TES,/events/2043773,5
"Courtesy, HVL, Salty DJ",2024-12-14T00:00:00.000,2024-12-14T23:59:00.000,2024-12-15T12:00:00.000,"Courtesy, HVL, Salty DJ",Bassiani,/events/2048221,6
"AMORAL, Hamatsuki, Hitam, MARRØN, Olivia Mendez, Rene Wise, Sally C, Valley Dolly",2024-12-13T00:00:00.000,2024-12-13T23:59:00.000,2024-12-14T12:00:00.000,"AMORAL, Hitam, MARRØN, Olivia Mendez, Rene Wise, Hamatsuki, Valley Dolly, Sally C",Bassiani,/events/2045884,15
FANTASTIC PLANET X TES,2024-12-13T00:00:00.000,2024-12-13T23:00:00.000,2024-12-14T06:00:00.000,"Trotsky, Mtvare, Gio Shengelia",TES,/events/2043773,5
"Courtesy, HVL, Salty DJ",2024-12-14T00:00:00.000,2024-12-14T23:59:00.000,2024-12-15T12:00:00.000,"Courtesy, HVL, Salty DJ",Bassiani,/events/2048221,6
"AMORAL, Hamatsuki, Hitam, MARRØN, Olivia Mendez, Rene Wise, Sally C, Valley Dolly",2024-12-13T00:00:00.000,2024-12-13T23:59:00.000,2024-12-14T12:00:00.000,"AMORAL, Hitam, MARRØN, Olivia Mendez, Rene Wise, Hamatsuki, Valley Dolly, Sally C",Bassiani,/events/2045884,15
FANTASTIC PLANET X TES,2024-12-13T00:00:00.000,2024-12-13T23:00:00.000,2024-12-14T06:00:00.000,"Trotsky, Mtvare, Gio Shengelia",TES,/events/2043773,5
"Courtesy, HVL, Salty DJ",2024-12-14T00:00:00.000,2024-12-14T23:59:00.000,2024-12-15T12:00:00.000,"Courtesy, HVL, Salty DJ",Bassiani,/events/2048221,6
