Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
TES LUST:  FJAARTAF - Kraumur,2022-06-02T00:00:00.000,2022-06-02T23:00:00.000,2022-06-03T07:00:00.000,"Kraumur, fjaartaf",TES,/events/1542667,0
"KHIDI 6 Years Anniversary: Ancient Methods, Years of Denial, OTHR, Vulkanski",2022-06-03T00:00:00.000,2022-06-03T23:59:00.000,2022-06-04T11:00:00.000,"Ancient Methods, Years of Denial, OTHR, Vulkanski, Generali Minerali, Liza Rivs",KHIDI,/events/1535814,16
Bassiani X KAOS,2022-06-03T00:00:00.000,2022-06-03T23:59:00.000,2022-06-04T12:00:00.000,"Héctor Oaks, Marie Montexier, DJ Plant Texture, Beka Wu, Hamatsuki, Zurkin",Bassiani,/events/1535185,9
Toy Tonics Jam,2022-06-03T00:00:00.000,2022-06-03T23:00:00.000,2022-06-04T08:00:00.000,"Cody Currie, gome, Athlete Whippet, Soulidan, The Checkup",Monkey at Orbeliani,/events/1536509,5
DARABA: UMBRUTER - Daria Zet,2022-06-03T00:00:00.000,2022-06-03T21:00:00.000,2022-06-05T04:00:00.000,Daria Zet,DRB by Art-Cafe Home,/events/1541304,0
TES ± LUST: [SUMMONING] - Flo Dalton - Kim Dürbeck - PATAS,2022-06-03T00:00:00.000,2022-06-03T23:00:00.000,2022-06-04T07:00:00.000,"Flo Dalton, Kim Dürbeck, Patås",TES,/events/1542995,0
Left Bank Clubnight,2022-06-03T00:00:00.000,2022-06-03T23:00:00.000,2022-06-05T08:00:00.000,"Elena Colombi, Ani Kvirkvelia",Left Bank,/events/1547761,0
HECTOR OAKS // DJ Plant Texture,2022-06-04T00:00:00.000,2022-06-04T23:59:00.000,2022-06-05T12:00:00.000,"Héctor Oaks, DJ Plant Texture",Bassiani,/events/1542398,3
KHIDI G2: Years of Denial  Frequency Shifter  Hecate Legacy,2022-06-04T00:00:00.000,2022-06-04T23:59:00.000,2022-06-05T09:00:00.000,"Years of Denial, Frequency Shifter, Hecate Legacy",KHIDI,/events/1540934,0
DARABA: UMBRUTER - Daria Zet,2022-06-03T00:00:00.000,2022-06-03T21:00:00.000,2022-06-05T04:00:00.000,Daria Zet,DRB by Art-Cafe Home,/events/1541304,0
TES ± LUST: [FEAR NO SYSTEM] - CRIME - DJ ASTROBEE - GIORGI PIPIA - DJ CYE - MSQ,2022-06-04T00:00:00.000,2022-06-04T19:00:00.000,2022-06-05T07:00:00.000,"Giorgi Pipia, DJ CYE",TES,/events/1543363,0
Left Bank Clubnight,2022-06-03T00:00:00.000,2022-06-03T23:00:00.000,2022-06-05T08:00:00.000,"Elena Colombi, Ani Kvirkvelia",Left Bank,/events/1547761,0
TES ± LUST: Ani Kvirkvelia - TEKKON,2022-06-09T00:00:00.000,2022-06-09T23:00:00.000,2022-06-10T07:00:00.000,Ani Kvirkvelia,TES,/events/1546094,0
Sazamtro presents Mzesumzira Music Night,2022-06-10T00:00:00.000,2022-06-10T23:30:00.000,2022-06-11T16:00:00.000,"Levi Love Disco, Abdali, Rati, BEQA, Toke (GE)",Sazamtro,/events/1540716,11
KHIDI x SNTS: Tham / Yanamaste / L.F.T,2022-06-10T00:00:00.000,2022-06-10T23:59:00.000,2022-06-11T11:00:00.000,"SNTS, Tham, Yanamaste, L.F.T., McKenzie, DA+A",KHIDI,/events/1540601,6
Dopplereffekt // HVL // Ndrx // Kancheli // Zitto B2B BMI // Kvanchi // Boyá // Sophie Phare,2022-06-10T00:00:00.000,2022-06-10T23:59:00.000,2022-06-11T12:00:00.000,"Dopplereffekt, HVL, Ndrx, Kancheli, Zitto, Boyá, Kvanchi, Sophie Phare",Bassiani,/events/1538973,4
DARABA: DEME - ZAQARIA,2022-06-10T00:00:00.000,2022-06-10T21:00:00.000,2022-06-11T04:00:00.000,,DRB by Art-Cafe Home,/events/1541306,0
TES ± LUST: AGENT PROVOCATEUR - kozmana - DJ SENSE - ZAQARIA,2022-06-10T00:00:00.000,2022-06-10T23:00:00.000,2022-06-12T07:00:00.000,"AGENT PROVOCATEUR, kozmana",TES,/events/1546669,0
Left Bank Clubnight 10.06 - 11.06,2022-06-10T00:00:00.000,2022-06-10T23:00:00.000,2022-06-12T08:00:00.000,"Danielle, Ash Scholem, Chris Mitchell, Sportsmanship",Left Bank,/events/1547766,0
KHIDI G2: KNAUGHTY & KYOMA,2022-06-11T00:00:00.000,2022-06-11T23:59:00.000,2022-06-12T09:00:00.000,Knaughty,KHIDI,/events/1542872,2
Kraumur // G.KURA // Mancho,2022-06-11T00:00:00.000,2022-06-11T23:59:00.000,2022-06-12T12:00:00.000,"Mancho, Kraumur",Bassiani,/events/1542818,0
TES ± LUST: AGENT PROVOCATEUR - kozmana - DJ SENSE - ZAQARIA,2022-06-10T00:00:00.000,2022-06-10T23:00:00.000,2022-06-12T07:00:00.000,"AGENT PROVOCATEUR, kozmana",TES,/events/1546669,0
Jd J • Trotsky • Kubick • Morb b2b O.T.B,2022-06-11T00:00:00.000,2022-06-11T00:30:00.000,2022-06-12T15:00:00.000,"Jd J, Trotsky, MORB",Mtkvarze,/events/1546979,0
