Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Left Bank X Komorebi: Answer Code Request ✦ Vnjoka ✦ Sevda ✦ Gacha Bakradze b2b Ani Kvirkvelia,2023-12-01T00:00:00.000,2023-12-01T23:00:00.000,2023-12-02T12:00:00.000,"Answer Code Request, Sevda, Vnjoka, Gacha, Bakradze, Ani Kvirkvelia",Left Bank,/events/1807852,47
Nips: Mood Waves Party: DJ Tjizza / Helly / Jacopo Latini / Ika,2023-12-01T00:00:00.000,2023-12-01T23:59:00.000,2023-12-02T07:00:00.000,"DJ Tjizza, Helly, Jacopo Latini, Ika (GE)",Nips,/events/1818635,1
Aprili-Junki Inoue/Rene,2023-12-01T00:00:00.000,2023-12-01T23:00:00.000,2023-12-02T05:00:00.000,Junki Inoue,Aprili,/events/1817775,0
"Anetha, Charch, Mella Dee, Newa, Sophie Phare, Voiski",2023-12-01T00:00:00.000,2023-12-01T23:59:00.000,2023-12-02T12:00:00.000,"Anetha, Newa, Voiski, Charch, Mella Dee, Sophie Phare",Bassiani,/events/1798757,25
KHIDI 中 Adriana Lopez  Muerte Lenta  Vulkanski  Boyd Schidt  DJ AYA Saphileaum,2023-12-01T00:00:00.000,2023-12-01T23:59:00.000,2023-12-02T11:30:00.000,"Adriana Lopez, Muerte Lenta, Vulkanski, Boyd Schidt, DJ AYA, Saphileaum, Generali Minerali",KHIDI,/events/1812557,22
Spira Records Launch,2023-12-01T00:00:00.000,2023-12-01T00:00:00.000,2023-12-01T06:00:00.000,"Amares, BLNDFLD, Solarmental, Tsott",TBA - Sina thirdplace,/events/1817114,5
"Gerd Janson, Demuja, Soulidan",2023-12-01T00:00:00.000,2023-12-01T23:59:00.000,2023-12-02T10:00:00.000,"Gerd Janson, Demuja, Soulidan",Spacehall,/events/1806900,4
Gio Shengelia • Sumo • Parna • Tekkon,2023-12-01T00:00:00.000,2023-12-01T23:00:00.000,2023-12-02T09:00:00.000,"Gio Shengelia, Parna",Mtkvarze,/events/1817027,3
"HOS7321, Ottonian, Blue Hour, DJ Sense, Joshua Cordova",2023-12-01T00:00:00.000,2023-12-01T23:00:00.000,2023-12-02T08:00:00.000,"Ottonian, Blue Hour, DJ Sense, Joshua Cordova",TES,/events/1818962,1
Left Bank Clubnight: Clicklounge ✦ VFY ✦ Love Via Computer,2023-12-02T00:00:00.000,2023-12-02T23:00:00.000,2023-12-03T09:00:00.000,"Clicklounge, Tobako Tween, Love Via Computer",Left Bank,/events/1817192,3
Aprili-Quemmekh /DJ Delorean,2023-12-02T00:00:00.000,2023-12-02T23:00:00.000,2023-12-03T05:00:00.000,DJ Delorean,Aprili,/events/1815768,1
Nips: Autumn Tree / kozmana,2023-12-02T00:00:00.000,2023-12-02T23:59:00.000,2023-12-03T08:00:00.000,"Autumn Tree, kozmana",Nips,/events/1818638,1
KHIDI 中 G2: AGHNIE ❚ DUAL PISTOLS ❚ LIGHTSPARK,2023-12-02T00:00:00.000,2023-12-02T23:59:00.000,2023-12-03T09:00:00.000,"LIGHTSPARK, Dual Pistols",KHIDI,/events/1818245,43
HYDRASH,2023-12-02T00:00:00.000,2023-12-02T23:59:00.000,2023-12-03T12:00:00.000,"Boyá, Mike Starr, Valley Dolly",Bassiani,/events/1817331,8
Generali Minerali • Zei [Live] • Dirac • Giorgio • Maru • Lima • Kashia • Poppy • Mirrage,2023-12-02T00:00:00.000,2023-12-02T23:00:00.000,2023-12-03T09:00:00.000,"Generali Minerali, Zei, Dirac, Poppy, Mirrage",Mtkvarze,/events/1817030,3
Noble Savage: Ninshū B2B So Laut,2023-12-02T00:00:00.000,2023-12-02T23:00:00.000,2023-12-03T05:00:00.000,"Ninshū, So Laut",Noble Savage,/events/1955855,0
COITUS X TES,2023-12-02T00:00:00.000,2023-12-02T23:00:00.000,2023-12-03T09:00:00.000,"Bekuchi, Citizens Union",TES,/events/1820462,0
