Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Bassiani / Horoom: Giegling Night,2020-01-01T00:00:00.000,2020-01-01T23:59:00.000,2020-01-02T09:00:00.000,"ATEQ, HVL, Eli Verveine, Resom, Sa Pa",Bassiani,/events/1362663,11
KHIDI 中 Ancient Methods ❚ Schwefelgelb ❚ OTHR ❚ Ash Scholem ❚ Toke,2020-01-01T00:00:00.000,2020-01-01T23:59:00.000,2020-01-02T09:00:00.000,"Ancient Methods, Schwefelgelb, OTHR, Ash Scholem, Toke (GE)",KHIDI,/events/1363385,10
Kordz • Kraumur • Bero • Gacha • DJ Sendnudes,2020-01-01T00:00:00.000,2020-01-01T23:00:00.000,2020-01-02T09:00:00.000,"KORDZ, Kraumur, Bero, Gacha, DJ Sendnudes",Mtkvarze,/events/1364729,3
2020 at Lolita,2020-01-01T00:00:00.000,2020-01-01T18:00:00.000,2020-01-02T03:00:00.000,"DJ Skull, Digital Groove Affair, Mancho, DJ Sendnudes, Dr. Long, Delorean",Lolita,/events/1365584,3
Sazamtro - New Year 2020 / Tbilisi,2019-12-31T00:00:00.000,2019-12-31T22:00:00.000,2020-01-01T22:00:00.000,"L8, Autumn Tree, Audio Space, Rati, Gio Shengelia",Mtatsminda Park,/events/1365387,2
Art-Cafe Home / 6th B'day Party: Cyan 85 / Deme <3,2020-01-01T00:00:00.000,2020-01-01T22:00:00.000,2020-01-02T05:00:00.000,Cyan85,Art-Cafe Home,/events/1365637,1
DRB by Home: Dirac / Toke,2020-01-01T00:00:00.000,2020-01-01T22:00:00.000,2020-01-02T03:00:00.000,Dirac,DRB by Art-Cafe Home,/events/1365638,1
New Year 2020 at Tivi,2019-12-31T00:00:00.000,2019-12-31T22:00:00.000,2020-01-02T06:00:00.000,"Audio Space, Hatsvali, Roma J",Tivi Bar,/events/1366930,1
Trotsky,2020-01-01T00:00:00.000,2020-01-01T23:00:00.000,2020-01-02T04:00:00.000,Trotsky,Synod,/events/1366978,1
Francesco,2020-01-01T00:00:00.000,2020-01-01T06:00:00.000,2020-01-01T11:30:00.000,DJ Francesco,Success Bar,/events/1389484,1
Jamie Tiller • Hatsvali • Mozzy • Gio Shengelia,2020-01-02T00:00:00.000,2020-01-02T23:00:00.000,2020-01-03T09:00:00.000,"Jamie Tiller, Hatsvali, Mozzy, Gio Shengelia",Mtkvarze,/events/1365616,3
Derrick Carter • Salio • Elefunk at Republic,2020-01-02T00:00:00.000,2020-01-02T23:00:00.000,2020-01-03T06:00:00.000,Derrick Carter,Republic რესპუბლიკა,/events/1365203,2
DRB by Home: Dirac / Toke,2020-01-02T00:00:00.000,2020-01-02T22:00:00.000,2020-01-03T03:00:00.000,Toke,DRB by Art-Cafe Home,/events/1365639,1
Art-Cafe Home: Modular Synth Affection / Tade / Skalitzer,2020-01-02T00:00:00.000,2020-01-02T22:00:00.000,2020-01-03T03:00:00.000,Affection,Art-Cafe Home,/events/1365640,1
Bassiani / Horoom: VTSS ■ Perila ■ Hamatsuki ■ Givi Gelashvili,2020-01-03T00:00:00.000,2020-01-03T23:59:00.000,2020-01-04T09:00:00.000,"VTSS, Perila, Hamatsuki, Givi Gelashvili",Bassiani,/events/1365821,11
KHIDI 中 G2: iN Night,2020-01-03T00:00:00.000,2020-01-03T23:59:00.000,2020-01-04T09:00:00.000,"Kwartz, George Effe, Irshad Hussein",KHIDI,/events/1354939,7
TREEBAL New Year: Captain Hook & Emok - Iboga Records Showcase,2020-01-03T00:00:00.000,2020-01-03T23:00:00.000,2020-01-04T11:00:00.000,"Captain Hook, Emok, Obri",Mono Hall,/events/1356747,5
DRB by Home: Parna / Spoof - j / Rydeen,2020-01-03T00:00:00.000,2020-01-03T22:00:00.000,2020-01-04T03:00:00.000,"Spoof-J, Parna",DRB by Art-Cafe Home,/events/1365648,3
Art-Cafe Home: Modular Synth Affection / Tade / Skalitzer,2020-01-03T00:00:00.000,2020-01-03T22:00:00.000,2020-01-04T03:00:00.000,,Art-Cafe Home,/events/1365641,1
Andrew James Gustav • Pasha • Autumn Tree • Oimactta,2020-01-03T00:00:00.000,2020-01-03T23:00:00.000,2020-01-04T09:00:00.000,"Andrew James Gustav, Autumn Tree",Mtkvarze,/events/1367749,1
Sumo•tobako Tween,2020-01-04T00:00:00.000,2020-01-04T23:59:00.000,2020-01-05T07:45:00.000,Tobako Tween,Cafe-Gallery,/events/1368494,7
Art-Cafe Home: Modular Synth Affection / Tade / Skalitzer,2020-01-04T00:00:00.000,2020-01-04T22:00:00.000,2020-01-05T03:00:00.000,,Art-Cafe Home,/events/1365643,1
DRB by Home: Parna / Spoof - j / Rydeen,2020-01-04T00:00:00.000,2020-01-04T22:00:00.000,2020-01-05T03:00:00.000,,DRB by Art-Cafe Home,/events/1365649,1
Ika • Poison Nova,2020-01-04T00:00:00.000,2020-01-04T23:00:00.000,2020-01-05T09:00:00.000,Poison Nova,Mtkvarze,/events/1367752,1
Cafe-Gallery: Neux • DJ Sendnudes,2020-01-06T00:00:00.000,2020-01-06T23:59:00.000,2020-01-07T11:00:00.000,"NEUX, DJ Sendnudes",Cafe-Gallery,/events/1369271,2
Horoom Nights #44,2020-01-06T00:00:00.000,2020-01-06T23:59:00.000,2020-01-07T09:00:00.000,"Kvanchi, Mercurrio",Bassiani,/events/1369424,3
L9•cyber J,2020-01-07T00:00:00.000,2020-01-07T23:59:00.000,2020-01-08T07:45:00.000,,Cafe-Gallery,/events/1368489,2
Cafe-Gallery: Ottonian •ETERR,2020-01-08T00:00:00.000,2020-01-08T23:59:00.000,2020-01-09T08:45:00.000,"Ottonian, ETERR",Cafe-Gallery,/events/1370390,2
Pasha • Ika • Alegre Jones • Michailo • The Forest,2020-01-08T00:00:00.000,2020-01-08T23:00:00.000,2020-01-09T09:00:00.000,Michailo,Mtkvarze,/events/1380918,1
Week #159 at Tivi,2020-01-09T00:00:00.000,2020-01-09T23:00:00.000,2020-01-13T06:00:00.000,"Tornike, Roma J, MAMAY",Tivi Bar,/events/1372554,1
Debiut 4,2020-01-09T00:00:00.000,2020-01-09T18:00:00.000,2020-01-09T23:59:00.000,"ARAGVELI, Mads1de, Ynøga Røf Desruc, Noiser Groove",Collective K7b67,/events/1377067,1
Cafe Gallery: Saphileaum / Mind Static,2020-01-10T00:00:00.000,2020-01-10T23:59:00.000,2020-01-11T08:45:00.000,"Saphileaum, Mind Static",Cafe-Gallery,/events/1372295,1
KHIDI 中 Max Cooper ❚ Barker ❚ Jorjick,2020-01-10T00:00:00.000,2020-01-10T23:59:00.000,2020-01-11T09:00:00.000,"Max Cooper, Barker, Frequency Shifter, Yanamaste",KHIDI,/events/1365724,7
Bassiani / Horoom: Marcel Fengler ■ Kancheli ■ ninasupsa ■ Yves,2020-01-10T00:00:00.000,2020-01-10T23:59:00.000,2020-01-11T09:00:00.000,"Marcel Fengler, Kancheli, ninasupsa",Bassiani,/events/1369390,5
D.Tiffany • JD J • Parna • M0nk • Audio Space,2020-01-10T00:00:00.000,2020-01-10T23:00:00.000,2020-01-11T09:00:00.000,"Jd J, Parna, Audio Space",Mtkvarze,/events/1369426,1
DRB by Home: Gio Shengelia / Tedi,2020-01-10T00:00:00.000,2020-01-10T22:00:00.000,2020-01-11T03:00:00.000,Gio Shengelia,DRB by Art-Cafe Home,/events/1370954,1
Art-Cafe Home: BEQA / Levan Abashidze,2020-01-10T00:00:00.000,2020-01-10T22:00:00.000,2020-01-11T03:00:00.000,BEQA,Art-Cafe Home,/events/1371901,1
Week #159 at Tivi,2020-01-09T00:00:00.000,2020-01-09T23:00:00.000,2020-01-13T06:00:00.000,"Tornike, Roma J, MAMAY",Tivi Bar,/events/1372554,1
Cafe-Gallery:Cafe-Gallery: Yanamaste•sarasvat,2020-01-11T00:00:00.000,2020-01-11T23:59:00.000,2020-01-12T08:45:00.000,"Yanamaste, Sarasvat",Cafe-Gallery,/events/1372292,1
KHIDI 中 G2: Kovyazin D ❚ OTHR ❚ Akke ❚ Levan Andiashvili,2020-01-11T00:00:00.000,2020-01-11T23:59:00.000,2020-01-12T09:00:00.000,"Kovyazin D, OTHR, Levan Andiashvili",KHIDI,/events/1369115,3
