Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
17th September,2021-09-17T00:00:00.000,2021-09-17T22:00:00.000,2021-09-18T06:00:00.000,"Sneaker, Chris Mitchell, Mike Tansella Jr.",Left Bank,/events/1462655,6
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,Creams,The Arto Garden,/events/1453174,4
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,"Bbymutha, Creams",The Arto Garden,/events/1453175,1
17th September,2021-09-17T00:00:00.000,2021-09-17T22:00:00.000,2021-09-18T06:00:00.000,"Sneaker, Chris Mitchell, Mike Tansella Jr.",Left Bank,/events/1462655,6
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,Creams,The Arto Garden,/events/1453174,4
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,"Bbymutha, Creams",The Arto Garden,/events/1453175,1
17th September,2021-09-17T00:00:00.000,2021-09-17T22:00:00.000,2021-09-18T06:00:00.000,"Sneaker, Chris Mitchell, Mike Tansella Jr.",Left Bank,/events/1462655,6
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,Creams,The Arto Garden,/events/1453174,4
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,"Bbymutha, Creams",The Arto Garden,/events/1453175,1
17th September,2021-09-17T00:00:00.000,2021-09-17T22:00:00.000,2021-09-18T06:00:00.000,"Sneaker, Chris Mitchell, Mike Tansella Jr.",Left Bank,/events/1462655,6
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,Creams,The Arto Garden,/events/1453174,4
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,"Bbymutha, Creams",The Arto Garden,/events/1453175,1
17th September,2021-09-17T00:00:00.000,2021-09-17T22:00:00.000,2021-09-18T06:00:00.000,"Sneaker, Chris Mitchell, Mike Tansella Jr.",Left Bank,/events/1462655,6
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,Creams,The Arto Garden,/events/1453174,4
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,"Bbymutha, Creams",The Arto Garden,/events/1453175,1
17th September,2021-09-17T00:00:00.000,2021-09-17T22:00:00.000,2021-09-18T06:00:00.000,"Sneaker, Chris Mitchell, Mike Tansella Jr.",Left Bank,/events/1462655,6
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,Creams,The Arto Garden,/events/1453174,4
MERCEDESMUSIK Autumn Series,2021-09-18T00:00:00.000,2021-09-18T18:00:00.000,2021-09-18T22:30:00.000,"Bbymutha, Creams",The Arto Garden,/events/1453175,1
