Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Left Bank Outdoors: Aniway | Natashaforever,2023-08-03T00:00:00.000,2023-08-03T22:00:00.000,2023-08-04T06:00:00.000,,Left Bank,/events/1750666,13
"Garden: Kubick, Dachi Vashakidze, Kath J",2023-08-03T00:00:00.000,2023-08-03T23:00:00.000,2023-08-04T09:30:00.000,Kath J,TES,/events/1758656,0
Vass /Yves,2023-08-04T00:00:00.000,2023-08-04T23:00:00.000,2023-08-05T05:00:00.000,Vass,Aprili,/events/1750510,1
Left Bank Clubnight: BRUTALISM Showcase,2023-08-04T00:00:00.000,2023-08-04T23:00:00.000,2023-08-05T08:00:00.000,"Mariami, Måtyrer, Dornen, lomi",Left Bank,/events/1749239,17
KHIDI 中 G2: Vulkanski ❚ OTHR ❚ SANI,2023-08-04T00:00:00.000,2023-08-04T23:59:00.000,2023-08-05T09:00:00.000,"Vulkanski, OTHR",KHIDI,/events/1747289,9
Gabber Summer,2023-08-04T00:00:00.000,2023-08-04T21:00:00.000,2023-08-05T02:00:00.000,Facerazer,TBA - Secret Place,/events/1741490,3
"HVL, Kraumur, TEVZ",2023-08-04T00:00:00.000,2023-08-04T23:59:00.000,2023-08-05T10:00:00.000,"HVL, Kraumur",Bassiani,/events/1747801,3
Aleksy Hulewicz,2023-08-05T00:00:00.000,2023-08-05T23:00:00.000,2023-08-06T05:00:00.000,Aleksy Hulewicz,Aprili,/events/1750516,1
Left Bank Clubnight: Dirac ✦ DJ Astrobee (Live) ✦ Routes Not Roots,2023-08-05T00:00:00.000,2023-08-05T23:00:00.000,2023-08-06T08:00:00.000,"Dirac, Routes Not Roots",Left Bank,/events/1749241,18
"DJ Surge, Mancho, Sophie Phare, VFY",2023-08-05T00:00:00.000,2023-08-05T23:59:00.000,2023-08-06T10:00:00.000,"DJ Surge, Mancho, Sophie Phare",Bassiani,/events/1747803,5
KHIDI 中 G2: Liza Rivs ❚ Puritan,2023-08-05T00:00:00.000,2023-08-05T23:59:00.000,2023-08-06T09:00:00.000,"Liza Rivs, Puritan",KHIDI,/events/1751208,4
Krawiland,2023-08-05T00:00:00.000,2023-08-05T23:00:00.000,2023-08-06T06:00:00.000,Krawai,TBA,/events/1751183,0
Weekly Program,2023-08-08T00:00:00.000,2023-08-08T21:00:00.000,2023-08-14T02:00:00.000,"Yamoc, AudioSpace, Cillian, Dirac",Dedaena,/events/1753479,0
Weekly Program,2023-08-08T00:00:00.000,2023-08-08T21:00:00.000,2023-08-14T02:00:00.000,"Yamoc, AudioSpace, Cillian, Dirac",Dedaena,/events/1753479,0
"Garden: Boya, Iko, 7Kick",2023-08-10T00:00:00.000,2023-08-10T23:00:00.000,2023-08-11T09:00:00.000,Boyá,TES,/events/1753270,5
Weekly Program,2023-08-08T00:00:00.000,2023-08-08T21:00:00.000,2023-08-14T02:00:00.000,"Yamoc, AudioSpace, Cillian, Dirac",Dedaena,/events/1753479,0
Aprili-Poggio/Usherenko,2023-08-11T00:00:00.000,2023-08-11T23:00:00.000,2023-08-12T05:00:00.000,"Poggio, Usherenko",Aprili,/events/1753031,1
Left Bank Clubnight: Zozo ✦ Giorgi Pipia ✦ Kraumur,2023-08-11T00:00:00.000,2023-08-11T23:00:00.000,2023-08-12T08:00:00.000,"Zozo, Giorgi Pipia, Kraumur",Left Bank,/events/1749244,17
"TES ± GARDEN: Nesa Azadikhah, Jaguar Jump, Teen A Teen, Zei",2023-08-11T00:00:00.000,2023-08-11T23:00:00.000,2023-08-12T09:00:00.000,"Nesa Azadikhah, Jaguar Jump, Zei, Teen A Teen",TES,/events/1753286,8
KHIDI G2 CLOSING WEEKEND,2023-08-11T00:00:00.000,2023-08-11T23:59:00.000,2023-08-13T09:00:00.000,"Yanamaste, NEUX, NASI (GE), Boyd Schidt, 00rt",KHIDI,/events/1754711,8
"Byron Yeates, Kvanchi, Marie Malarie, Yves",2023-08-11T00:00:00.000,2023-08-11T23:59:00.000,2023-08-12T12:00:00.000,"Byron Yeates, Kvanchi, Marie Malarie",Bassiani,/events/1751115,6
OVRTHNK x HulaHoop,2023-08-11T00:00:00.000,2023-08-11T19:00:00.000,2023-08-12T01:00:00.000,"C-Motion, tg_paul","TBA - Secret Place Bar, 28 ANTON PURTSELADZE ST",/events/1751403,6
Weekly Program,2023-08-08T00:00:00.000,2023-08-08T21:00:00.000,2023-08-14T02:00:00.000,"Yamoc, AudioSpace, Cillian, Dirac",Dedaena,/events/1753479,0
Aprili-Monk / Bene,2023-08-12T00:00:00.000,2023-08-12T23:00:00.000,2023-08-13T05:00:00.000,DJ Bene,Aprili,/events/1753033,1
KHIDI G2 CLOSING WEEKEND,2023-08-11T00:00:00.000,2023-08-11T23:59:00.000,2023-08-13T09:00:00.000,"Yanamaste, NEUX, NASI (GE), Boyd Schidt, 00rt",KHIDI,/events/1754711,8
"TES ± GARDEN: DJ Sense, Trancemission, Poppy, Vako T",2023-08-12T00:00:00.000,2023-08-12T23:00:00.000,2023-08-13T09:00:00.000,DJ Sense,TES,/events/1753437,7
"Osmosis: Aksed, Bassil, The Forest, Zesknel",2023-08-12T00:00:00.000,2023-08-12T23:59:00.000,2023-08-13T12:00:00.000,"Aksed, Bassil, The Forest, Zesknel",Bassiani,/events/1751118,6
Left Bank Clubnight: Community Gathering,2023-08-12T00:00:00.000,2023-08-12T23:00:00.000,2023-08-13T08:00:00.000,"VIBLIANI, Punk Attack",Left Bank,/events/1755250,2
Weekly Program,2023-08-08T00:00:00.000,2023-08-08T21:00:00.000,2023-08-14T02:00:00.000,"Yamoc, AudioSpace, Cillian, Dirac",Dedaena,/events/1753479,0
Weekly Program,2023-08-08T00:00:00.000,2023-08-08T21:00:00.000,2023-08-14T02:00:00.000,"Yamoc, AudioSpace, Cillian, Dirac",Dedaena,/events/1753479,0
Weekly Program,2023-08-15T00:00:00.000,2023-08-15T21:00:00.000,2023-08-21T02:00:00.000,"Gio Shengelia, Gabunia",Dedaena,/events/1757177,0
