Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Left Bank Clubnight: Bekuchi b2b Hudson • Lournco Lvgs • Natuta,2024-03-01T00:00:00.000,2024-03-01T23:59:00.000,2024-03-03T10:00:00.000,"Bekuchi, Natuta",Left Bank,/events/1871446,32
Aprili- Kdema / Sevda b2b Audio Space,2024-03-01T00:00:00.000,2024-03-01T23:00:00.000,2024-03-02T05:00:00.000,"Sevda, AudioSpace",Aprili,/events/1874763,3
Izmir / Mtvaris Dabneleba,2024-03-01T00:00:00.000,2024-03-01T21:00:00.000,2024-03-02T06:00:00.000,,Nips,/events/1871208,0
KHIDI 中 NECHTO: Frequency Shifter ❚ Lee Holman ❚ Nastia ❚ Saphileaum ❚  Stanislav Tolkachev,2024-03-01T00:00:00.000,2024-03-01T23:59:00.000,2024-03-02T11:30:00.000,"Frequency Shifter, Lee Holman, Nastia, Saphileaum, Stanislav Tolkachev, Puritan, Dual Pistols, Louwave, Splinter (UA)",KHIDI,/events/1859766,38
Friday's Gathering: Nozza • Razhden • 9eleven • Comethisfar • Ilia Dori,2024-03-01T00:00:00.000,2024-03-01T23:30:00.000,2024-03-02T11:00:00.000,"Razhden, 9eleven, Comethisfar, ILIA DORI",Zeche,/events/1875310,10
Bassiani x Reclaim Your City,2024-03-01T00:00:00.000,2024-03-01T23:59:00.000,2024-03-02T12:00:00.000,"Kerrie, Steve Bicknell, Rene Wise, Zesknel, Boyá, skyra, Truly Madly",Bassiani,/events/1860355,8
Rene • Gio Shengelia • Toko K • Citizens Union • Ketato M,2024-03-01T00:00:00.000,2024-03-01T23:00:00.000,2024-03-02T09:00:00.000,"Gio Shengelia, Citizens Union, Ketato M",Mtkvarze,/events/1871607,1
"Kick: Ninshū, Tade, Lila Turanga",2024-03-01T00:00:00.000,2024-03-01T23:00:00.000,2024-03-02T06:00:00.000,"Ninshū, Tade",Kick,/events/1966475,0
"Shai Sensi, Parna, Ika b2b Usherenko",2024-03-01T00:00:00.000,2024-03-01T23:00:00.000,2024-03-02T06:00:00.000,"Shai Sensi, Parna, Ika (GE), Usherenko",TES,/events/1874802,0
Left Bank Clubnight: Usherenko • Audio Space • FOTD,2024-03-02T00:00:00.000,2024-03-02T23:59:00.000,2024-03-03T09:00:00.000,"Usherenko, Audio Space",Left Bank,/events/1871447,44
Left Bank Clubnight: Bekuchi b2b Hudson • Lournco Lvgs • Natuta,2024-03-01T00:00:00.000,2024-03-01T23:59:00.000,2024-03-03T10:00:00.000,"Bekuchi, Natuta",Left Bank,/events/1871446,32
