Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Bruno Schmidt/Rene,2023-09-01T00:00:00.000,2023-09-01T23:00:00.000,2023-09-02T05:00:00.000,Bruno Schmidt,Aprili,/events/1764392,4
Left Bank Clubnight: Jennifer Loveless ✦ Ani Kvirkvelia ✦ Routes Not Roots,2023-09-01T00:00:00.000,2023-09-01T22:00:00.000,2023-09-02T09:00:00.000,"Jennifer Loveless, Ani Kvirkvelia, Routes Not Roots",Left Bank,/events/1760973,19
"Generali Minerali, Nozza, Olly, Seqta",2023-09-01T00:00:00.000,2023-09-01T23:59:00.000,2023-09-02T12:00:00.000,"Generali Minerali, OLLY (2), Seqta",Bassiani,/events/1751222,12
Decoder: David August - Anushka Chkheidze Live - Kraumur - Tobako Tween AKA VFY,2023-09-01T00:00:00.000,2023-09-01T23:59:00.000,2023-09-02T09:00:00.000,"David August, Anushka Chkheidze, Kraumur, Tobako Tween",Ciskari,/events/1753191,12
"TES: Interstellar Funk, kozmana, Ash Scholem, Hugo Capablanca",2023-09-01T00:00:00.000,2023-09-01T23:00:00.000,2023-09-02T09:30:00.000,"Interstellar Funk, kozmana, Ash Scholem, Capablanca",TES,/events/1762802,5
Mtkvarze Pre-Opening: Desyn • Usherenko • Gio Shengelia • Bassil • KETEVAN,2023-09-01T00:00:00.000,2023-09-01T23:00:00.000,2023-09-02T09:00:00.000,"Desyn, Usherenko, Gio Shengelia, Bassil, KETEVAN",Mtkvarze,/events/1765709,4
Boioboinik/Mamaflex (live)/ 666Uba,2023-09-02T00:00:00.000,2023-09-02T23:00:00.000,2023-09-03T05:00:00.000,,Aprili,/events/1764405,3
Ellum Showcase with Maceo Plex - Tbilisi Fall Set,2023-09-02T00:00:00.000,2023-09-02T23:00:00.000,2023-09-03T10:00:00.000,"Maceo Plex, Raxon, Avision, Guri De Sal, MEANDYOU",Warehouse 7,/events/1725071,21
Left Bank Clubnight: Esi ✦ Capablanca ✦ W.C.A.N,2023-09-02T00:00:00.000,2023-09-02T22:00:00.000,2023-09-03T09:00:00.000,"Esi (De Re), Capablanca",Left Bank,/events/1760978,21
SKAZZ [Live] • IAMNIKITA • Bero • Tekkon • Hatsvali • DJ Sendnudes,2023-09-02T00:00:00.000,2023-09-02T23:00:00.000,2023-09-03T09:00:00.000,"Bero, Hatsvali, DJ Sendnudes",Mtkvarze,/events/1765712,4
