Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Ambavi - დაათვალიერე მუსიკა - 'ამბავი' ჰოლოზეუმში,2021-05-04T00:00:00.000,2021-05-04T11:00:00.000,2021-05-11T20:00:00.000,Ambavi,Holoseum,/events/1446931,2
Ambavi - დაათვალიერე მუსიკა - 'ამბავი' ჰოლოზეუმში,2021-05-04T00:00:00.000,2021-05-04T11:00:00.000,2021-05-11T20:00:00.000,Ambavi,Holoseum,/events/1446931,2
Ambavi - დაათვალიერე მუსიკა - 'ამბავი' ჰოლოზეუმში,2021-05-04T00:00:00.000,2021-05-04T11:00:00.000,2021-05-11T20:00:00.000,Ambavi,Holoseum,/events/1446931,2
Ambavi - დაათვალიერე მუსიკა - 'ამბავი' ჰოლოზეუმში,2021-05-04T00:00:00.000,2021-05-04T11:00:00.000,2021-05-11T20:00:00.000,Ambavi,Holoseum,/events/1446931,2
Ambavi - დაათვალიერე მუსიკა - 'ამბავი' ჰოლოზეუმში,2021-05-04T00:00:00.000,2021-05-04T11:00:00.000,2021-05-11T20:00:00.000,Ambavi,Holoseum,/events/1446931,2
Ambavi - დაათვალიერე მუსიკა - 'ამბავი' ჰოლოზეუმში,2021-05-04T00:00:00.000,2021-05-04T11:00:00.000,2021-05-11T20:00:00.000,Ambavi,Holoseum,/events/1446931,2
Ambavi - დაათვალიერე მუსიკა - 'ამბავი' ჰოლოზეუმში,2021-05-04T00:00:00.000,2021-05-04T11:00:00.000,2021-05-11T20:00:00.000,Ambavi,Holoseum,/events/1446931,2
Ambavi - დაათვალიერე მუსიკა - 'ამბავი' ჰოლოზეუმში,2021-05-04T00:00:00.000,2021-05-04T11:00:00.000,2021-05-11T20:00:00.000,Ambavi,Holoseum,/events/1446931,2
Kazbegi Summer Fest [2021],2021-05-12T00:00:00.000,2021-05-12T23:45:00.000,2021-05-13T21:00:00.000,,უკიდეგანობა,/events/1434562,6
Boston 168 / Objector Trax / Lilith. / Neux / Nicole - Teen A Teen,2021-05-22T00:00:00.000,2021-05-22T18:00:00.000,2021-05-23T11:00:00.000,"Boston 168, Objector Trax, Lilith., NEUX, Teen A Teen",Tbilisi,/events/1443964,5
Ambavi - დაათვალიერე მუსიკა - 'ამბავი' ჰოლოზეუმში,2021-05-04T00:00:00.000,2021-05-04T11:00:00.000,2021-05-11T20:00:00.000,Ambavi,Holoseum,/events/1446931,2
Kazbegi Summer Fest [2021],2021-05-12T00:00:00.000,2021-05-12T23:45:00.000,2021-05-13T21:00:00.000,,უკიდეგანობა,/events/1434562,6
Boston 168 / Objector Trax / Lilith. / Neux / Nicole - Teen A Teen,2021-05-22T00:00:00.000,2021-05-22T18:00:00.000,2021-05-23T11:00:00.000,"Boston 168, Objector Trax, Lilith., NEUX, Teen A Teen",Tbilisi,/events/1443964,5
Boston 168 / Objector Trax / Lilith. / Neux / Nicole - Teen A Teen,2021-05-22T00:00:00.000,2021-05-22T18:00:00.000,2021-05-23T11:00:00.000,"Boston 168, Objector Trax, Lilith., NEUX, Teen A Teen",Tbilisi,/events/1443964,5
Boston 168 / Objector Trax / Lilith. / Neux / Nicole - Teen A Teen,2021-05-22T00:00:00.000,2021-05-22T18:00:00.000,2021-05-23T11:00:00.000,"Boston 168, Objector Trax, Lilith., NEUX, Teen A Teen",Tbilisi,/events/1443964,5
Boston 168 / Objector Trax / Lilith. / Neux / Nicole - Teen A Teen,2021-05-22T00:00:00.000,2021-05-22T18:00:00.000,2021-05-23T11:00:00.000,"Boston 168, Objector Trax, Lilith., NEUX, Teen A Teen",Tbilisi,/events/1443964,5
Boston 168 / Objector Trax / Lilith. / Neux / Nicole - Teen A Teen,2021-05-22T00:00:00.000,2021-05-22T18:00:00.000,2021-05-23T11:00:00.000,"Boston 168, Objector Trax, Lilith., NEUX, Teen A Teen",Tbilisi,/events/1443964,5
Boston 168 / Objector Trax / Lilith. / Neux / Nicole - Teen A Teen,2021-05-22T00:00:00.000,2021-05-22T18:00:00.000,2021-05-23T11:00:00.000,"Boston 168, Objector Trax, Lilith., NEUX, Teen A Teen",Tbilisi,/events/1443964,5
Boston 168 / Objector Trax / Lilith. / Neux / Nicole - Teen A Teen,2021-05-22T00:00:00.000,2021-05-22T18:00:00.000,2021-05-23T11:00:00.000,"Boston 168, Objector Trax, Lilith., NEUX, Teen A Teen",Tbilisi,/events/1443964,5
Boston 168 / Objector Trax / Lilith. / Neux / Nicole - Teen A Teen,2021-05-22T00:00:00.000,2021-05-22T18:00:00.000,2021-05-23T11:00:00.000,"Boston 168, Objector Trax, Lilith., NEUX, Teen A Teen",Tbilisi,/events/1443964,5
Boston 168 / Objector Trax / Lilith. / Neux / Nicole - Teen A Teen,2021-05-22T00:00:00.000,2021-05-22T18:00:00.000,2021-05-23T11:00:00.000,"Boston 168, Objector Trax, Lilith., NEUX, Teen A Teen",Tbilisi,/events/1443964,5
Boston 168 / Objector Trax / Lilith. / Neux / Nicole - Teen A Teen,2021-05-22T00:00:00.000,2021-05-22T18:00:00.000,2021-05-23T11:00:00.000,"Boston 168, Objector Trax, Lilith., NEUX, Teen A Teen",Tbilisi,/events/1443964,5
