Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Week #166 at Tivi,2020-02-27T00:00:00.000,2020-02-27T21:00:00.000,2020-03-02T04:00:00.000,"Audio Space, 9EYE, M.Rux, Roma J, Hayk Föhn, Tornike",Tivi Bar,/events/1397111,1
Cafe-Gallery: Raw Trauma • Yanamaste •P.Y.M.K b2b Destroit,2020-03-02T00:00:00.000,2020-03-02T23:45:00.000,2020-03-03T10:45:00.000,"Yanamaste, Raw Trauma, P.Y.M.K",Cafe-Gallery,/events/1399334,1
Cafe-Gallery: Icon AKA Lilith,2020-03-03T00:00:00.000,2020-03-03T23:59:00.000,2020-03-04T08:00:00.000,Lilith.,Cafe-Gallery,/events/1388151,3
Cafe-Gallery: Dasha Zet•michelbe,2020-03-04T00:00:00.000,2020-03-04T23:59:00.000,2020-03-05T09:00:00.000,,Cafe-Gallery,/events/1400555,1
Noble Savage - Levi Love Disco and Beka,2020-03-05T00:00:00.000,2020-03-05T23:59:00.000,2020-03-06T04:00:00.000,Levi Love Disco,Noble Savage,/events/1401570,1
Cafe-Gallery: Bendiuk • Delorean,2020-03-06T00:00:00.000,2020-03-06T23:59:00.000,2020-03-07T09:00:00.000,Delorean,Cafe-Gallery,/events/1401879,2
Bassiani / Horoom: DJ Stingray ■ Hector Oaks ■ Parrish Smith,2020-03-06T00:00:00.000,2020-03-06T23:59:00.000,2020-03-07T09:00:00.000,"Héctor Oaks, Parrish Smith, Hamatsuki, Mercurrio",Bassiani,/events/1383100,27
KHIDI 中 Griessmuehle Nacht,2020-03-06T00:00:00.000,2020-03-06T23:59:00.000,2020-03-07T09:00:00.000,"Inhalt der Nacht, Scalameriya, Acierate, Tham, Digital Groove Affair, Generali Minerali",KHIDI,/events/1393485,8
"MONUMENT: Paul Kalkbrenner (Live), Henry Saiz",2020-03-06T00:00:00.000,2020-03-06T23:00:00.000,2020-03-07T08:00:00.000,"Paul Kalkbrenner, Henry Saiz",Warehouse 7,/events/1390584,7
Amichay Matyas • Hatsvali • Parna • Yves,2020-03-06T00:00:00.000,2020-03-06T23:00:00.000,2020-03-07T09:00:00.000,"Amichay Matyas, Hatsvali, Parna",Mtkvarze,/events/1397258,3
Art-Cafe Home: Tobako Tween / Petriashvili,2020-03-06T00:00:00.000,2020-03-06T22:00:00.000,2020-03-07T03:00:00.000,Tobako Tween,Art-Cafe Home,/events/1400725,2
Week #167 at Tivi,2020-03-06T00:00:00.000,2020-03-06T21:00:00.000,2020-03-08T05:00:00.000,Roma J,Tivi Bar,/events/1401789,1
Cafe-Gallery: Dali • Mtvare • Nicole,2020-03-07T00:00:00.000,2020-03-07T23:59:00.000,2020-03-08T09:00:00.000,Mtvare,Cafe-Gallery,/events/1401901,2
Matthias Meyer / Tbilisi,2020-03-07T00:00:00.000,2020-03-07T23:00:00.000,2020-03-08T08:00:00.000,"Matthias Meyer, Endorphins, 9eleven, KAVEL, Shako",Art Hall Venue,/events/1399863,1
Saoirse • Zurkin • Bekuchi • Bero • Ika,2020-03-07T00:00:00.000,2020-03-07T23:00:00.000,2020-03-08T09:00:00.000,"Saoirse, Zurkin, Bekuchi, Bero",Mtkvarze,/events/1397262,3
KHIDI 中 G2: Cyber J ❚ Shinobi ❚ Neon Warrior,2020-03-07T00:00:00.000,2020-03-07T23:59:00.000,2020-03-08T09:00:00.000,"Shinobi, Neon Warrior",KHIDI,/events/1397299,3
Horoom Nights,2020-03-07T00:00:00.000,2020-03-07T23:59:00.000,2020-03-08T09:00:00.000,Kraumur,Bassiani,/events/1399124,1
Art-Cafe Home: Tobako Tween / Petriashvili,2020-03-07T00:00:00.000,2020-03-07T22:00:00.000,2020-03-08T03:00:00.000,,Art-Cafe Home,/events/1400740,1
Week #167 at Tivi,2020-03-06T00:00:00.000,2020-03-06T21:00:00.000,2020-03-08T05:00:00.000,Roma J,Tivi Bar,/events/1401789,1
Small Moves Party Series 009,2020-03-07T00:00:00.000,2020-03-07T21:00:00.000,2020-03-08T02:15:00.000,"Levi Love Disco, Tobako Tween",Smallmoves,/events/1401874,1
Mzesumzira Showcase,2020-03-07T00:00:00.000,2020-03-07T18:00:00.000,2020-03-08T04:00:00.000,"Audio Space, Vasil",Dedaena Bar,/events/1402158,1
Mioni Opening Night: Neux ▒ Mckenzie Simone ▒ Sitsope ▒ madwoman,2020-03-08T00:00:00.000,2020-03-08T23:00:00.000,2020-03-09T10:00:00.000,"NEUX, McKenzie, SITSOPE, madwoman",Mioni Factory,/events/1397746,5
Cafe-Gallery: Mckenzie Simone • Generali Minerali,2020-03-10T00:00:00.000,2020-03-10T23:59:00.000,2020-03-11T09:00:00.000,"McKenzie, Generali Minerali",Cafe-Gallery,/events/1401903,2
Dedaena Bar - 10 - 14 March,2020-03-10T00:00:00.000,2020-03-10T22:00:00.000,2020-03-15T04:00:00.000,"Daria Zet, Shveba, Autumn Tree, Marikhi",Dedaena,/events/1402971,1
Cafe-Gallery: HI RO • Rusudani,2020-03-11T00:00:00.000,2020-03-11T23:59:00.000,2020-03-12T09:30:00.000,,Cafe-Gallery,/events/1401884,10
Dedaena Bar - 10 - 14 March,2020-03-10T00:00:00.000,2020-03-10T22:00:00.000,2020-03-15T04:00:00.000,"Daria Zet, Shveba, Autumn Tree, Marikhi",Dedaena,/events/1402971,1
Drama Bar - Levi Love Disco b2b Spacejam 92 All Night Long,2020-03-12T00:00:00.000,2020-03-12T23:59:00.000,2020-03-13T05:00:00.000,Levi Love Disco,Drama Bar,/events/1401554,2
Dedaena Bar - 10 - 14 March,2020-03-10T00:00:00.000,2020-03-10T22:00:00.000,2020-03-15T04:00:00.000,"Daria Zet, Shveba, Autumn Tree, Marikhi",Dedaena,/events/1402971,1
Cafe-Gallery: Gio Shengelia • Bekuchi,2020-03-13T00:00:00.000,2020-03-13T23:59:00.000,2020-03-14T09:00:00.000,"Gio Shengelia, Bekuchi",Cafe-Gallery,/events/1401905,1
Bassiani / Horoom: Residents Night,2020-03-13T00:00:00.000,2020-03-13T23:59:00.000,2020-03-14T09:00:00.000,"Kancheli, Ndrx, Zitto, ninasupsa, HVL, Kvanchi",Bassiani,/events/1389046,10
"Lakuti, Usherenko, Khvedeliani",2020-03-13T00:00:00.000,2020-03-13T23:00:00.000,2020-03-14T09:00:00.000,"Lakuti, Usherenko",Colibri,/events/1393911,10
KHIDI 中 Luigi Tozzi ❚ Edit Select ❚ OTHR ❚ Yanamaste,2020-03-13T00:00:00.000,2020-03-13T23:59:00.000,2020-03-14T09:00:00.000,"Luigi Tozzi, OTHR, Yanamaste",KHIDI,/events/1395796,5
GR - Tobias / Answer Code Request / Michailo / RYUU / ZAPA,2020-03-13T00:00:00.000,2020-03-13T23:00:00.000,2020-03-14T09:00:00.000,"Tobias., Answer Code Request, Michailo, RYUU, ZAPA",Spacehall,/events/1396388,4
Roi Perez • A.Tabukashvili • Ash Scholem • Neux • skyra,2020-03-13T00:00:00.000,2020-03-13T23:00:00.000,2020-03-14T09:00:00.000,"Roi Perez, A.Tabukashvili, Ash Scholem, NEUX, skyra",Mtkvarze,/events/1398919,3
Dedaena Bar - 10 - 14 March,2020-03-10T00:00:00.000,2020-03-10T22:00:00.000,2020-03-15T04:00:00.000,"Daria Zet, Shveba, Autumn Tree, Marikhi",Dedaena,/events/1402971,1
Art-Cafe Home: Shveba / Grumpy,2020-03-13T00:00:00.000,2020-03-13T22:00:00.000,2020-03-14T03:00:00.000,Shveba,Art-Cafe Home,/events/1403838,1
