Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
GR Music,2020-11-01T00:00:00.000,2020-11-01T14:00:00.000,2020-11-01T22:00:00.000,"Generali Minerali, Michailo, Mind Static, Sonnorus",Turtle Lake,/events/1473605,1
Ukvdavi Rec.,2020-11-04T00:00:00.000,2020-11-04T23:00:00.000,2020-11-05T02:45:00.000,,Ukvdavi Rec.,/events/1429483,1
Left Bank with Kraumur,2020-11-06T00:00:00.000,2020-11-06T13:00:00.000,2020-11-06T18:00:00.000,Kraumur,Left Bank,/events/1429558,1
Left Bank with Sevda,2020-11-07T00:00:00.000,2020-11-07T17:00:00.000,2020-11-08T22:00:00.000,Sevda,Left Bank,/events/1429560,1
Left Bank with Sevda,2020-11-07T00:00:00.000,2020-11-07T17:00:00.000,2020-11-08T22:00:00.000,Sevda,Left Bank,/events/1429560,1
Volt age,2020-11-15T00:00:00.000,2020-11-15T19:00:00.000,2020-11-15T21:00:00.000,Alexey Toropov,Zurab Tsereteli Museum of Modern Art,/events/1454681,1
Left Bank with Sevda,2020-11-07T00:00:00.000,2020-11-07T17:00:00.000,2020-11-08T22:00:00.000,Sevda,Left Bank,/events/1429560,1
Left Bank with Sevda,2020-11-07T00:00:00.000,2020-11-07T17:00:00.000,2020-11-08T22:00:00.000,Sevda,Left Bank,/events/1429560,1
Volt age,2020-11-15T00:00:00.000,2020-11-15T19:00:00.000,2020-11-15T21:00:00.000,Alexey Toropov,Zurab Tsereteli Museum of Modern Art,/events/1454681,1
Volt age,2020-11-15T00:00:00.000,2020-11-15T19:00:00.000,2020-11-15T21:00:00.000,Alexey Toropov,Zurab Tsereteli Museum of Modern Art,/events/1454681,1
Volt age,2020-11-15T00:00:00.000,2020-11-15T19:00:00.000,2020-11-15T21:00:00.000,Alexey Toropov,Zurab Tsereteli Museum of Modern Art,/events/1454681,1
Volt age,2020-11-15T00:00:00.000,2020-11-15T19:00:00.000,2020-11-15T21:00:00.000,Alexey Toropov,Zurab Tsereteli Museum of Modern Art,/events/1454681,1
Volt age,2020-11-15T00:00:00.000,2020-11-15T19:00:00.000,2020-11-15T21:00:00.000,Alexey Toropov,Zurab Tsereteli Museum of Modern Art,/events/1454681,1
Volt age,2020-11-15T00:00:00.000,2020-11-15T19:00:00.000,2020-11-15T21:00:00.000,Alexey Toropov,Zurab Tsereteli Museum of Modern Art,/events/1454681,1
Volt age,2020-11-15T00:00:00.000,2020-11-15T19:00:00.000,2020-11-15T21:00:00.000,Alexey Toropov,Zurab Tsereteli Museum of Modern Art,/events/1454681,1
