Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Welcome to GG,2020-09-09T00:00:00.000,2020-09-09T23:59:00.000,2020-09-10T03:00:00.000,,TBA - Tbilisi,/events/1428431,1
Colibri Night at Tbilisi Dendrological Park,2020-09-11T00:00:00.000,2020-09-11T23:00:00.000,2020-09-12T12:00:00.000,"Gerd Janson, Roman Flügel, Jd J",Tbilisi Dendrological Park,/events/1422587,3
Eclectik Night Vol 2,2020-09-11T00:00:00.000,2020-09-11T23:59:00.000,2020-09-12T06:00:00.000,Hesque,Eclectik Space,/events/1423214,0
Lost in Tbilsi,2020-09-12T00:00:00.000,2020-09-12T23:59:00.000,2020-09-13T12:00:00.000,"Shlømo, Tigerhead, Ròman, Boyd Schidt",Lost in Tbilisi,/events/1423386,1
Art-Cafe Home: Season Opening with Deme,2020-09-18T00:00:00.000,2020-09-18T20:00:00.000,2020-09-19T04:00:00.000,,Art-Cafe Home,/events/1423426,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
Welcome to GG,2020-09-09T00:00:00.000,2020-09-09T23:59:00.000,2020-09-10T03:00:00.000,,TBA - Tbilisi,/events/1428431,1
Colibri Night at Tbilisi Dendrological Park,2020-09-11T00:00:00.000,2020-09-11T23:00:00.000,2020-09-12T12:00:00.000,"Gerd Janson, Roman Flügel, Jd J",Tbilisi Dendrological Park,/events/1422587,3
Eclectik Night Vol 2,2020-09-11T00:00:00.000,2020-09-11T23:59:00.000,2020-09-12T06:00:00.000,Hesque,Eclectik Space,/events/1423214,0
Lost in Tbilsi,2020-09-12T00:00:00.000,2020-09-12T23:59:00.000,2020-09-13T12:00:00.000,"Shlømo, Tigerhead, Ròman, Boyd Schidt",Lost in Tbilisi,/events/1423386,1
Art-Cafe Home: Season Opening with Deme,2020-09-18T00:00:00.000,2020-09-18T20:00:00.000,2020-09-19T04:00:00.000,,Art-Cafe Home,/events/1423426,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
Art-Cafe Home: Season Opening with Deme,2020-09-18T00:00:00.000,2020-09-18T20:00:00.000,2020-09-19T04:00:00.000,,Art-Cafe Home,/events/1423426,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
Art-Cafe Home: Season Opening with Deme,2020-09-18T00:00:00.000,2020-09-18T20:00:00.000,2020-09-19T04:00:00.000,,Art-Cafe Home,/events/1423426,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
Art-Cafe Home: Season Opening with Deme,2020-09-18T00:00:00.000,2020-09-18T20:00:00.000,2020-09-19T04:00:00.000,,Art-Cafe Home,/events/1423426,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
Art-Cafe Home: Sikhka,2020-09-25T00:00:00.000,2020-09-25T20:00:00.000,2020-09-26T04:00:00.000,Sikha,Art-Cafe Home,/events/1425296,1
