Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Left Bank Clubnight: Abo Abo • Plastique01(live) • TOMO,2024-06-01T00:00:00.000,2024-06-01T23:59:00.000,2024-06-02T09:00:00.000,"Abo Abo, Plastique01, TOMO (2)",Left Bank,/events/1927258,18
Aprili-Afternoon Version/ Process / Wesley Wise,2024-06-01T00:00:00.000,2024-06-01T23:00:00.000,2024-06-02T05:00:00.000,Wesley Wise,Aprili,/events/1936604,0
"Azim Fathi, Bassil, Kraumur, RODNEVS",2024-06-01T00:00:00.000,2024-06-01T23:59:00.000,2024-06-02T12:00:00.000,"Azim Fathi, Bassil, Kraumur, RODNEVS",Bassiani,/events/1900899,11
Husa & Zeyada at Noble Savage,2024-06-01T00:00:00.000,2024-06-01T23:00:00.000,2024-06-02T06:00:00.000,"Adam Husa, Stimmhalt",Noble Savage,/events/1934343,2
KHIDI 中 G2: 1002 NIGHTS ❚ LINK 98 ❚ Roxtone,2024-06-01T00:00:00.000,2024-06-01T23:59:00.000,2024-06-02T10:00:00.000,Roxtone,KHIDI,/events/1936395,2
Zaqaria • Ika • Clean Rock // Soulidan Showcase: Soulidan • Spacejam 92,2024-06-01T00:00:00.000,2024-06-01T23:00:00.000,2024-06-02T09:00:00.000,"Ika (GE), Soulidan",Mtkvarze,/events/1935249,1
"TEKKON, SAPHILEAUM, ANI KVIRKVELIA, TROTSKY",2024-06-01T00:00:00.000,2024-06-01T22:00:00.000,2024-06-02T09:00:00.000,"Saphileaum, Ani Kvirkvelia, Trotsky",TES,/events/1936589,1
Mind Waves & Nvsession at Noble Savage,2024-06-01T00:00:00.000,2024-06-01T23:00:00.000,2024-06-02T06:00:00.000,,Noble Savage,/events/1936913,1
Papuna and St.Ativa,2024-05-31T00:00:00.000,2024-05-31T23:00:00.000,2024-06-02T06:00:00.000,,PLUS ONE,/events/1934441,0
"Gio Dalakishvili , Tade",2024-06-01T00:00:00.000,2024-06-01T23:00:00.000,2024-06-02T06:00:00.000,"Tade, Gio Dalakishvili",Kick,/events/1936798,0
"weuweuweu, leda, orbita, anti",2024-06-01T00:00:00.000,2024-06-01T23:00:00.000,2024-06-02T06:00:00.000,,PLUS ONE,/events/1936810,0
"Aprilee,  trappedrobi, ethernetgwad",2024-06-02T00:00:00.000,2024-06-02T23:00:00.000,2024-06-03T06:00:00.000,,PLUS ONE,/events/1936801,2
Shveba at Dedaena,2024-06-06T00:00:00.000,2024-06-06T22:00:00.000,2024-06-07T02:00:00.000,Shveba,Dedaena Bar,/events/1939103,1
TES X SLUT UNION,2024-06-06T00:00:00.000,2024-06-06T23:00:00.000,2024-06-07T07:00:00.000,Ketato M,TES,/events/1940717,0
Left Bank Clubnight: Ash Scholem • LVN • Utah,2024-06-07T00:00:00.000,2024-06-07T23:59:00.000,2024-06-08T09:00:00.000,"Ash Scholem, Utah, LVN.",Left Bank,/events/1934265,28
Aprili-Payam Parvizi / Ani Kvirkvelia,2024-06-07T00:00:00.000,2024-06-07T23:00:00.000,2024-06-08T05:00:00.000,"Payam Parvizi, Ani Kvirkvelia",Aprili,/events/1940446,0
KHIDI 中 8 YEARS ANNIVERSARY: Boris ❚ Liza Rivs ❚ NEUX ❚ OTHR ❚ P.E.A.R.L. ❚ Volvox ,2024-06-07T00:00:00.000,2024-06-07T23:59:00.000,2024-06-08T17:00:00.000,"Boris, Frequency Shifter, Liza Rivs, NEUX, P.E.A.R.L., OTHR, Volvox, Alfred Czital, Puritan, Saphileaum",KHIDI,/events/1927120,37
Curated By Resident: nebbieri,2024-06-07T00:00:00.000,2024-06-07T23:59:00.000,2024-06-08T12:00:00.000,"Ndrx, nebbieri, Mike Parker, slin, DJ Godfather, DJ Sense, Ottonian, DJ Surge",Bassiani,/events/1927047,14
EDGE X Pan-Pot,2024-06-07T00:00:00.000,2024-06-07T23:59:00.000,2024-06-08T09:00:00.000,"Pan-Pot, Boyd Schidt, Thomas Hessler",TBA - Aghmashenebeli 164,/events/1910594,10
The Blaze (DJ Set),2024-06-07T00:00:00.000,2024-06-07T23:59:00.000,2024-06-08T10:00:00.000,"The Blaze, Ucha",TBA - Ciskari Garden,/events/1923357,7
eZo Festival Opening,2024-06-07T00:00:00.000,2024-06-07T23:00:00.000,2024-06-08T06:00:00.000,,eZo Festival,/events/1919426,1
Haverdoba - Haverdi INVITES DJ AKEE & BIGBOY,2024-06-07T00:00:00.000,2024-06-07T22:00:00.000,2024-06-08T03:30:00.000,Haverdi,TBA - Weather Report Sky Bar,/events/1941145,0
"Beqa, zurkin, sendnudes",2024-06-07T00:00:00.000,2024-06-07T23:00:00.000,2024-06-08T06:00:00.000,"Beka, Zurkin",Makerspace,/events/1941682,0
Memotech • Gio Shengelia • Iko • Aristocatt • Odet • Big Boy • sparks • Sadun • Nukx,2024-06-07T00:00:00.000,2024-06-07T23:00:00.000,2024-06-08T09:00:00.000,"Memotech, Gio Shengelia, sparks, SADUN",Mtkvarze,/events/1950923,0
Left Bank x Stockton Records: Outdoor Day Gathering with Kordz and Sandro Tavartkiladze,2024-06-08T00:00:00.000,2024-06-08T16:00:00.000,2024-06-08T22:00:00.000,KORDZ,Left Bank,/events/1938702,85
Left Bank Resident Select: Kraumur • yves b2b Parna • Tevz,2024-06-08T00:00:00.000,2024-06-08T23:59:00.000,2024-06-09T09:00:00.000,"Kraumur, yves, Parna",Left Bank,/events/1934812,21
Aprili-Uru / A.Tab,2024-06-08T00:00:00.000,2024-06-08T23:00:00.000,2024-06-09T05:00:00.000,,Aprili,/events/1940443,0
KHIDI 中 G2: Comethisfar History Of Beatrice Jörg Lüttringhaus MEXIM RIDI,2024-06-08T00:00:00.000,2024-06-08T23:59:00.000,2024-06-09T11:00:00.000,"Comethisfar, History Of Beatrice, Jörg Lüttringhaus",KHIDI,/events/1939312,15
Eau De Cologne,2024-06-08T00:00:00.000,2024-06-08T23:59:00.000,2024-06-09T10:00:00.000,"Cheriii, Citizens Union, Natuta",Bassiani,/events/1937738,7
"corben. gio shengelia , hudson, ikako, mancho, msq, sumo",2024-06-08T00:00:00.000,2024-06-08T18:00:00.000,2024-06-09T06:00:00.000,"Gio Shengelia, Corben, Mancho",Pluto's BAR,/events/1941657,1
Haverdi inviting DJ Akee at Noble Savage,2024-06-08T00:00:00.000,2024-06-08T23:00:00.000,2024-06-09T06:00:00.000,Haverdi,Noble Savage,/events/1941718,1
"Tobako tween, Levi love disco",2024-06-08T00:00:00.000,2024-06-08T23:00:00.000,2024-06-09T06:00:00.000,"Tobako Tween, Levi Love Disco",Kick,/events/1941613,0
"MONK, MOCONGO",2024-06-08T00:00:00.000,2024-06-08T23:00:00.000,2024-06-09T06:00:00.000,Mocongo,Kick,/events/1941614,0
Zion night,2024-06-08T00:00:00.000,2024-06-08T23:00:00.000,2024-06-09T06:00:00.000,"Obri, Soyl",Makerspace,/events/1941681,0
"fjaartaf, Generali Minerali, JOYC, TINDRA, DEN",2024-06-08T00:00:00.000,2024-06-08T23:00:00.000,2024-06-09T07:00:00.000,"fjaartaf, Generali Minerali, Joyc",TES,/events/1942282,0
MAMAFLEX [Live with Secret Guest] • 666uba • ORBITA • Ani Kvirkvelia • Amstrd • Rydeen,2024-06-08T00:00:00.000,2024-06-08T23:00:00.000,2024-06-09T09:00:00.000,"Ani Kvirkvelia, Rydeen (2)",Mtkvarze,/events/1950926,0
Left Bank Clubnight: Danielle • Zurkin • Dali,2024-06-14T00:00:00.000,2024-06-14T23:59:00.000,2024-06-15T09:00:00.000,"Danielle, Zurkin, Dali (GE)",Left Bank,/events/1934269,34
Aprili-Ika / Tevz,2024-06-14T00:00:00.000,2024-06-14T23:00:00.000,2024-06-15T05:00:00.000,Ika (GE),Aprili,/events/1945916,1
KHIDI 中 Liza Rivs ❚ Puritan ❚ Sani ❚ Vulkanski ❚ Dual Pistols ❚ Knaughty ❚ Younger Than Me,2024-06-14T00:00:00.000,2024-06-14T23:59:00.000,2024-06-15T11:00:00.000,"Liza Rivs, Puritan, Vulkanski, Dual Pistols, Knaughty, Younger Than Me",KHIDI,/events/1940221,19
"3rd Soul, Anastasia Kristensen, Julie, LOLSNAKE, Sevda, Sophie Phare, Stephanie Sykes",2024-06-14T00:00:00.000,2024-06-14T23:59:00.000,2024-06-15T12:00:00.000,"Anastasia Kristensen, Julie, LOLSNAKE, Stephanie Sykes, Third soul, Sevda, Sophie Phare",Bassiani,/events/1927049,12
Komiteti X Spira Records: BLNDFLD B2B CONTROLZ • Solarmental • Tsott,2024-06-14T00:00:00.000,2024-06-14T23:59:00.000,2024-06-15T09:00:00.000,"Solarmental, BLNDFLD, Tsott",Zeche,/events/1939226,5
Blisscoteca Invites Gadjo,2024-06-14T00:00:00.000,2024-06-14T23:00:00.000,2024-06-15T04:30:00.000,"Gadjo, Glitz N' Groove","TBA - Weather Report, Pullman Hotel",/events/1934360,3
303 HZ NIGHT,2024-06-14T00:00:00.000,2024-06-14T23:00:00.000,2024-06-16T06:00:00.000,"Cobert, Mtvare, Marikhi, Kath J, Rydeen (2), Kote Japaridze, DJ Sendnudes",PLUS ONE,/events/1945825,2
"URU, VAKO T, NIKO, TEKKON, MAUTUMN TREE",2024-06-14T00:00:00.000,2024-06-14T23:00:00.000,2024-06-15T09:00:00.000,NIKO,Mtkvarze,/events/1945812,0
"Sparks, Ikako, ELENE",2024-06-14T00:00:00.000,2024-06-14T23:00:00.000,2024-06-15T06:00:00.000,Elene,Makerspace,/events/1945823,0
"Finn Johansen, Vakho",2024-06-14T00:00:00.000,2024-06-14T23:00:00.000,2024-06-16T04:00:00.000,Vakho,Love Bar,/events/1945834,0
EKNR,2024-06-14T00:00:00.000,2024-06-14T23:00:00.000,2024-06-15T05:00:00.000,EKNR,Noble Savage,/events/1946044,0
Left Bank Clubnight: Steinblum • Sani • Body Pressure b2b Cilian,2024-06-15T00:00:00.000,2024-06-15T23:59:00.000,2024-06-16T09:00:00.000,Sani,Left Bank,/events/1934272,22
Aprili-Mancho/Razhden,2024-06-15T00:00:00.000,2024-06-15T23:00:00.000,2024-06-16T05:00:00.000,,Aprili,/events/1945919,0
KHIDI 中 G2: Frequency Shifter ❚ Mtvare ❚ Storm Mentor,2024-06-15T00:00:00.000,2024-06-15T23:59:00.000,2024-06-16T10:00:00.000,"Frequency Shifter, Mtvare, Storm Mentor",KHIDI,/events/1940223,19
"Osmosis: Ndrx, Newa, Kancheli, Zitto",2024-06-15T00:00:00.000,2024-06-15T23:59:00.000,2024-06-16T12:00:00.000,"Ndrx, Newa, Kancheli, Zitto",Bassiani,/events/1927050,18
