Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Boiler Room Tbilisi: Hard Dance x Khidi,2020-10-02T00:00:00.000,2020-10-02T00:00:00.000,2020-10-03T07:00:00.000,"Boyd Schidt, Hadone, James Ruskin, MAEDON, Unhuman, Vulkanski, YYYY",KHIDI,/events/1375825,79
Art-Cafe Home: Trotsky,2020-10-02T00:00:00.000,2020-10-02T20:00:00.000,2020-10-03T04:00:00.000,Trotsky,Art-Cafe Home,/events/1426051,2
Art-Cafe Home: Levan Abashidze,2020-10-09T00:00:00.000,2020-10-09T20:00:00.000,2020-10-10T04:00:00.000,Levan,Art-Cafe Home,/events/1426768,1
Offhats / Autumn Tree x Dahouse,2020-10-09T00:00:00.000,2020-10-09T22:00:00.000,2020-10-10T06:00:00.000,Autumn Tree,Dahouse,/events/1427288,0
Art-Cafe Home: Grumpy,2020-10-16T00:00:00.000,2020-10-16T20:00:00.000,2020-10-17T04:00:00.000,Grumpy,Art-Cafe Home,/events/1427547,1
Art-Cafe Home: Levan Abashidze,2020-10-09T00:00:00.000,2020-10-09T20:00:00.000,2020-10-10T04:00:00.000,Levan,Art-Cafe Home,/events/1426768,1
Offhats / Autumn Tree x Dahouse,2020-10-09T00:00:00.000,2020-10-09T22:00:00.000,2020-10-10T06:00:00.000,Autumn Tree,Dahouse,/events/1427288,0
Art-Cafe Home: Grumpy,2020-10-16T00:00:00.000,2020-10-16T20:00:00.000,2020-10-17T04:00:00.000,Grumpy,Art-Cafe Home,/events/1427547,1
Art-Cafe Home: Levan Abashidze,2020-10-09T00:00:00.000,2020-10-09T20:00:00.000,2020-10-10T04:00:00.000,Levan,Art-Cafe Home,/events/1426768,1
Offhats / Autumn Tree x Dahouse,2020-10-09T00:00:00.000,2020-10-09T22:00:00.000,2020-10-10T06:00:00.000,Autumn Tree,Dahouse,/events/1427288,0
Art-Cafe Home: Grumpy,2020-10-16T00:00:00.000,2020-10-16T20:00:00.000,2020-10-17T04:00:00.000,Grumpy,Art-Cafe Home,/events/1427547,1
Art-Cafe Home: Grumpy,2020-10-16T00:00:00.000,2020-10-16T20:00:00.000,2020-10-17T04:00:00.000,Grumpy,Art-Cafe Home,/events/1427547,1
Art-Cafe Home: Grumpy,2020-10-16T00:00:00.000,2020-10-16T20:00:00.000,2020-10-17T04:00:00.000,Grumpy,Art-Cafe Home,/events/1427547,1
Art-Cafe Home: Grumpy,2020-10-16T00:00:00.000,2020-10-16T20:00:00.000,2020-10-17T04:00:00.000,Grumpy,Art-Cafe Home,/events/1427547,1
Art-Cafe Home: Grumpy,2020-10-16T00:00:00.000,2020-10-16T20:00:00.000,2020-10-17T04:00:00.000,Grumpy,Art-Cafe Home,/events/1427547,1
Art-Cafe Home: Grumpy,2020-10-16T00:00:00.000,2020-10-16T20:00:00.000,2020-10-17T04:00:00.000,Grumpy,Art-Cafe Home,/events/1427547,1
