Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
1. Mai - 10 am to 10 pm,2021-05-01T00:00:00.000,2021-05-01T10:00:00.000,2021-05-01T22:00:00.000,Die Ueblichen Verdaechtigen,Club der Visionaere,/events/1442779,2
Elketorpolis: Numbers Of The Beast,2021-05-08T00:00:00.000,2021-05-08T19:00:00.000,2021-05-08T20:30:00.000,SINAN,Spreehalle Berlin,/events/1438597,1
KRIVDA,2021-05-13T00:00:00.000,2021-05-13T21:00:00.000,2021-05-14T06:00:00.000,KRIVDA,Xara Beach,/events/1443938,0
Be Svendsen + Support Jacob Groening,2021-05-19T00:00:00.000,2021-05-19T20:00:00.000,2021-05-20T00:00:00.000,"Be Svendsen, Jacob Groening",Säälchen,/events/1354043,70
"La Bomba w. Falakumbe, Feierabend Poetic Cumbia & DJs on 2 Floors",2021-05-21T00:00:00.000,2021-05-21T21:00:00.000,2021-05-22T06:00:00.000,"DAGVII, Yanakuna",Badehaus Berlin,/events/1381484,4
Canceled - Four Tet Live with Lighting by Squidsoup - A European Exclusive in 2021,2021-05-22T00:00:00.000,2021-05-22T20:00:00.000,2021-05-22T23:00:00.000,,Velodrom Berlin,/events/1391701,111
Canceled - Four Tet Live with Lighting by Squidsoup,2021-05-23T00:00:00.000,2021-05-23T20:00:00.000,2021-05-23T23:00:00.000,,UFO im Velodrom,/events/1395577,43
Circular Music 'Showcase' with Robert Owens,2021-05-24T00:00:00.000,2021-05-24T16:00:00.000,2021-05-24T22:00:00.000,"Robert Owens, Oliver Raumklang",Sage Beach Berlin,/events/1447056,1
Soda Beach Garden,2021-05-28T00:00:00.000,2021-05-28T16:00:00.000,2021-05-29T00:00:00.000,,Soda Club,/events/1444688,1
BPM Chemistry,2021-05-29T00:00:00.000,2021-05-29T19:00:00.000,2021-05-29T23:00:00.000,"DJ Desires, Dub Isotope",Wendel,/events/1445354,2
Soda Beach Garden,2021-05-29T00:00:00.000,2021-05-29T16:00:00.000,2021-05-30T00:00:00.000,,Soda Club,/events/1444690,1
Soda Beach Garden,2021-05-30T00:00:00.000,2021-05-30T16:00:00.000,2021-05-31T00:00:00.000,,Soda Club,/events/1444691,4
KRIVDA,2021-05-13T00:00:00.000,2021-05-13T21:00:00.000,2021-05-14T06:00:00.000,KRIVDA,Xara Beach,/events/1443938,0
Be Svendsen + Support Jacob Groening,2021-05-19T00:00:00.000,2021-05-19T20:00:00.000,2021-05-20T00:00:00.000,"Be Svendsen, Jacob Groening",Säälchen,/events/1354043,70
"La Bomba w. Falakumbe, Feierabend Poetic Cumbia & DJs on 2 Floors",2021-05-21T00:00:00.000,2021-05-21T21:00:00.000,2021-05-22T06:00:00.000,"DAGVII, Yanakuna",Badehaus Berlin,/events/1381484,4
Canceled - Four Tet Live with Lighting by Squidsoup - A European Exclusive in 2021,2021-05-22T00:00:00.000,2021-05-22T20:00:00.000,2021-05-22T23:00:00.000,,Velodrom Berlin,/events/1391701,111
Canceled - Four Tet Live with Lighting by Squidsoup,2021-05-23T00:00:00.000,2021-05-23T20:00:00.000,2021-05-23T23:00:00.000,,UFO im Velodrom,/events/1395577,43
Circular Music 'Showcase' with Robert Owens,2021-05-24T00:00:00.000,2021-05-24T16:00:00.000,2021-05-24T22:00:00.000,"Robert Owens, Oliver Raumklang",Sage Beach Berlin,/events/1447056,1
Soda Beach Garden,2021-05-28T00:00:00.000,2021-05-28T16:00:00.000,2021-05-29T00:00:00.000,,Soda Club,/events/1444688,1
BPM Chemistry,2021-05-29T00:00:00.000,2021-05-29T19:00:00.000,2021-05-29T23:00:00.000,"DJ Desires, Dub Isotope",Wendel,/events/1445354,2
Soda Beach Garden,2021-05-29T00:00:00.000,2021-05-29T16:00:00.000,2021-05-30T00:00:00.000,,Soda Club,/events/1444690,1
Soda Beach Garden,2021-05-30T00:00:00.000,2021-05-30T16:00:00.000,2021-05-31T00:00:00.000,,Soda Club,/events/1444691,4
Canceled - Four Tet Live with Lighting by Squidsoup,2021-05-23T00:00:00.000,2021-05-23T20:00:00.000,2021-05-23T23:00:00.000,,UFO im Velodrom,/events/1395577,43
Circular Music 'Showcase' with Robert Owens,2021-05-24T00:00:00.000,2021-05-24T16:00:00.000,2021-05-24T22:00:00.000,"Robert Owens, Oliver Raumklang",Sage Beach Berlin,/events/1447056,1
Soda Beach Garden,2021-05-28T00:00:00.000,2021-05-28T16:00:00.000,2021-05-29T00:00:00.000,,Soda Club,/events/1444688,1
BPM Chemistry,2021-05-29T00:00:00.000,2021-05-29T19:00:00.000,2021-05-29T23:00:00.000,"DJ Desires, Dub Isotope",Wendel,/events/1445354,2
Soda Beach Garden,2021-05-29T00:00:00.000,2021-05-29T16:00:00.000,2021-05-30T00:00:00.000,,Soda Club,/events/1444690,1
Soda Beach Garden,2021-05-30T00:00:00.000,2021-05-30T16:00:00.000,2021-05-31T00:00:00.000,,Soda Club,/events/1444691,4
BPM Chemistry,2021-05-29T00:00:00.000,2021-05-29T19:00:00.000,2021-05-29T23:00:00.000,"DJ Desires, Dub Isotope",Wendel,/events/1445354,2
Soda Beach Garden,2021-05-29T00:00:00.000,2021-05-29T16:00:00.000,2021-05-30T00:00:00.000,,Soda Club,/events/1444690,1
Soda Beach Garden,2021-05-30T00:00:00.000,2021-05-30T16:00:00.000,2021-05-31T00:00:00.000,,Soda Club,/events/1444691,4
