Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Bassiani/Horoom: KI/KI // Kvanchi // Binh // HVL // Hamatsuki,2022-03-04T00:00:00.000,2022-03-04T23:59:00.000,2022-03-05T12:00:00.000,"KI/KI, Kvanchi, Binh, HVL, Hamatsuki",Bassiani,/events/1503517,9
FUTURE AGAINST PAST: Tekkon/Generali Minerali/Neon Warrior/Seqta/Mind Static/DJ Delorean,2022-03-04T00:00:00.000,2022-03-04T23:00:00.000,2022-03-06T07:00:00.000,"Generali Minerali, Neon Warrior, Seqta, Mind Static, DJ Delorean",TES,/events/1508281,0
"KHIDI G2: Boyd Schidt, Ly Sas, HECATE LEGACY",2022-03-05T00:00:00.000,2022-03-05T23:59:00.000,2022-03-06T12:00:00.000,"Boyd Schidt, Ly Sas",KHIDI,/events/1504122,0
FUTURE AGAINST PAST: Tekkon/Generali Minerali/Neon Warrior/Seqta/Mind Static/DJ Delorean,2022-03-04T00:00:00.000,2022-03-04T23:00:00.000,2022-03-06T07:00:00.000,"Generali Minerali, Neon Warrior, Seqta, Mind Static, DJ Delorean",TES,/events/1508281,0
"Kollektiv Turmstrasse, Tade & Autumn Tree",2022-03-07T00:00:00.000,2022-03-07T23:00:00.000,2022-03-08T08:00:00.000,"Kollektiv Turmstrasse, Tade, Autumn Tree, Endorphins",Spacehall,/events/1504919,3
FUTURE AGAINST PAST: Fjaartaf/Ani Kvirkvelia/Wesley Wise/Rydeen/Dr. Long/Boya,2022-03-10T00:00:00.000,2022-03-10T23:00:00.000,2022-03-12T07:00:00.000,"fjaartaf, Ani Kvirkvelia, Dr. Long",TES,/events/1510400,0
KHIDI 中 999999999 ❚ Boyd Schidt ❚ Gael ❚ Vulkanski,2022-03-11T00:00:00.000,2022-03-11T23:59:00.000,2022-03-12T12:00:00.000,"999999999, Boyd Schidt, GAEL, Vulkanski, Generali Minerali, Liza Rivs, Umwelt",KHIDI,/events/1504125,9
'Everything Changes' EP Release Night,2022-03-11T00:00:00.000,2022-03-11T23:59:00.000,2022-03-12T12:00:00.000,"Sugar, D.Dan, Hyperaktivist, HVAD, Cobert, LYDO, Peachlyfe, skyra",Bassiani,/events/1503945,8
"KHIDI, Boris, DJ Pete, Nathalie Seres",2022-03-11T00:00:00.000,2022-03-11T23:59:00.000,2022-03-12T12:00:00.000,"Boris, DJ Pete, Nathalie Seres, Saphileaum, A.Tabukashvili",KHIDI,/events/1504118,2
FUTURE AGAINST PAST: Fjaartaf/Ani Kvirkvelia/Wesley Wise/Rydeen/Dr. Long/Boya,2022-03-10T00:00:00.000,2022-03-10T23:00:00.000,2022-03-12T07:00:00.000,"fjaartaf, Ani Kvirkvelia, Dr. Long",TES,/events/1510400,0
FUTURE AGAINST PAST: DJ Sense/Ottonian/LOT OF SINS/Kozmana/Wcan,2022-03-17T00:00:00.000,2022-03-17T23:00:00.000,2022-03-19T07:00:00.000,"DJ Sense, kozmana",TES,/events/1513045,0
Anthony Linell // Ndrx // Sunil Sharpe // Zesknel // Aksed // Beka Wu // ninasupsa,2022-03-18T00:00:00.000,2022-03-18T23:59:00.000,2022-03-19T12:00:00.000,"Anthony Linell, Ndrx, Sunil Sharpe, Zesknel, Aksed, Beka Wu, ninasupsa",Bassiani,/events/1503947,14
Secretsundaze,2022-03-18T00:00:00.000,2022-03-18T23:00:00.000,2022-03-19T06:00:00.000,"Secretsundaze, Zurkin, DJ Sendnudes",Monkey at Orbeliani,/events/1509966,7
