Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Bassiani/Horoom: Ndrx // NEBBIERI // SPFDJ // Dito // HVL // Miles Whittaker,2022-04-01T00:00:00.000,2022-04-01T23:59:00.000,2022-04-02T10:00:00.000,"Ndrx, nebbieri, SPFDJ, Dito, HVL, Miles Whittaker",Bassiani,/events/1512768,8
Fred P aka Black Jazz Consortium,2022-04-01T00:00:00.000,2022-04-01T23:00:00.000,2022-04-02T06:00:00.000,"Fred P, Gio Shengelia",Monkey at Orbeliani,/events/1509971,5
KHIDI 中 Adiel ❚ Lucy ❚ Saphileaum ❚ Yanamaste,2022-04-01T00:00:00.000,2022-04-01T23:59:00.000,2022-04-02T10:00:00.000,"Adiel, Lucy, Saphileaum, Yanamaste, Ika (GE), Usherenko",KHIDI,/events/1514045,3
TES: Faeywa / Neon Warrior / Adam Pits / Generali Minerali / Ottonian / Kubick / Rydeen,2022-03-31T00:00:00.000,2022-03-31T23:00:00.000,2022-04-02T07:00:00.000,"Neon Warrior, Adam Pits, Generali Minerali",TES,/events/1517329,1
Museum: Mézigue // Kote Japaridze // Levi Love Disco // Tobako Tween // Toke,2022-04-02T00:00:00.000,2022-04-02T23:59:00.000,2022-04-03T10:00:00.000,"Mézigue, Kote Japaridze, Levi Love Disco, Tobako Tween, Toke (GE)",Museum,/events/1515901,3
Horoom: Ani Kvirkvelia // IKA // ninasupsa,2022-04-02T00:00:00.000,2022-04-02T23:59:00.000,2022-04-03T12:00:00.000,"Ani Kvirkvelia, Ika (GE), ninasupsa",Bassiani,/events/1515837,1
Museum: Mèzigue - Kote Japaridze - Levi Love Disco - Tobako Tween - Toke,2022-04-02T00:00:00.000,2022-04-02T23:59:00.000,2022-04-03T10:00:00.000,Tobako Tween,Museum,/events/1516930,0
TES: Fjaartaf / Tekkon,2022-04-07T00:00:00.000,2022-04-07T23:00:00.000,2022-04-08T07:00:00.000,fjaartaf,TES,/events/1520063,0
Bassiani/Horoom: Alpha Tracks // DJ Nobu // Zitto // Hamatsuki // skyra // SOPHIE PHARE,2022-04-08T00:00:00.000,2022-04-08T23:59:00.000,2022-04-09T10:00:00.000,"DJ Nobu, Alpha Tracks, Zitto, Hamatsuki, skyra, Sophie Phare",Bassiani,/events/1513188,9
Myd,2022-04-08T00:00:00.000,2022-04-08T23:00:00.000,2022-04-09T06:00:00.000,"Soulidan, Myd, Autumn Tree",Monkey at Orbeliani,/events/1509975,6
KHIDI 中 POSSESSION NIGHT,2022-04-08T00:00:00.000,2022-04-08T23:59:00.000,2022-04-09T10:00:00.000,"AnD, JKS, LESSSS, Liza Rivs, Lucinee",KHIDI,/events/1516372,5
Left Bank Weekend 08.04-09.04,2022-04-08T00:00:00.000,2022-04-08T22:30:00.000,2022-04-10T06:00:00.000,,Left Bank,/events/1519836,4
Bassiani/Horoom: DJ Nobu // Zitto // Hamatsuki // skyra // SOPHIE PHARE,2022-04-08T00:00:00.000,2022-04-08T23:59:00.000,2022-04-09T10:00:00.000,"Alpha Tracks, DJ Nobu, Zitto, Hamatsuki, skyra, Sophie Phare",Bassiani,/events/1513189,3
TES: Projekt Gestalten / DJ Sense,2022-04-08T00:00:00.000,2022-04-08T23:59:00.000,2022-04-09T07:00:00.000,"Projekt Gestalten, DJ Sense",TES,/events/1520355,1
Left Bank Weekend 08.04-09.04,2022-04-08T00:00:00.000,2022-04-08T22:30:00.000,2022-04-10T06:00:00.000,,Left Bank,/events/1519836,4
Horoom: DJ Nobu // G.K // Zurkin,2022-04-09T00:00:00.000,2022-04-09T23:59:00.000,2022-04-10T10:00:00.000,"DJ Nobu, Zurkin",Bassiani,/events/1516479,2
