Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Teorema Festival,2023-05-02T00:00:00.000,2023-05-02T23:30:00.000,2023-05-03T07:00:00.000,"Squaric, 3AM (GE), Juta, Amares",Cafe-Gallery,/events/1693368,9
Weekly Program,2023-05-02T00:00:00.000,2023-05-02T21:00:00.000,2023-05-08T02:00:00.000,"Klich, Giorgi Pipia",Dedaena,/events/1700580,0
Weekly Program,2023-05-02T00:00:00.000,2023-05-02T21:00:00.000,2023-05-08T02:00:00.000,"Klich, Giorgi Pipia",Dedaena,/events/1700580,0
Aprili-Murjj / Azno,2023-05-04T00:00:00.000,2023-05-04T23:00:00.000,2023-05-05T05:00:00.000,,Aprili,/events/1700958,2
LoveBar - SKALITZER / NIKA J / Tomma / Iko,2023-05-04T00:00:00.000,2023-05-04T18:00:00.000,2023-05-07T03:00:00.000,"Tomma, Iko",Love Bar,/events/1701171,1
Weekly Program,2023-05-02T00:00:00.000,2023-05-02T21:00:00.000,2023-05-08T02:00:00.000,"Klich, Giorgi Pipia",Dedaena,/events/1700580,0
TES ± LUST: No One Ⅰ Neon Warrior,2023-05-04T00:00:00.000,2023-05-04T23:00:00.000,2023-05-05T08:30:00.000,Neon Warrior,TES,/events/1700881,0
FIRST CONTACT - ELECTRIC UNIVERSE,2023-05-05T00:00:00.000,2023-05-05T23:00:00.000,2023-05-06T11:00:00.000,,Hotel Sakartvelo,/events/1672162,15
Aprili - Kino / Yves,2023-05-05T00:00:00.000,2023-05-05T23:00:00.000,2023-05-06T05:00:00.000,KINO (UY),Aprili,/events/1700647,1
Clubnight: Gabrielle Kwarteng ✦ Ash Scholem ✦ Gwän,2023-05-05T00:00:00.000,2023-05-05T23:00:00.000,2023-05-06T06:00:00.000,"Gabrielle Kwarteng, Ash Scholem",Left Bank,/events/1695884,14
Bassiani/Horoom: Dax J // Function // Ndrx ┃ Francesco Del Garda // skyra // Pasha ,2023-05-05T00:00:00.000,2023-05-05T23:59:00.000,2023-05-06T12:00:00.000,"Dax J, Function, Ndrx, Francesco Del Garda, skyra, Pasha",Bassiani,/events/1697460,12
KHIDI 中 Phara Roll Dann Boyd Schidt Yanamaste,2023-05-05T00:00:00.000,2023-05-05T23:59:00.000,2023-05-06T11:00:00.000,"Phara, Roll Dann, Boyd Schidt, Yanamaste, Toke (GE), Gio Shengelia",KHIDI,/events/1693152,5
Evan Baggs • Ika & Usherenko • Rydeen • Sumo,2023-05-05T00:00:00.000,2023-05-05T23:00:00.000,2023-05-06T09:00:00.000,"Evan Baggs, Ika (GE), Usherenko, Rydeen (AU)",Mtkvarze,/events/1700326,2
