Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Four Tet - Berlin,2025-03-01T00:00:00.000,2025-03-01T20:00:00.000,2025-03-01T23:59:00.000,Four Tet,UFO im Velodrom,/events/2036480,28
Schrotthagen,2025-03-01T00:00:00.000,2025-03-01T22:00:00.000,2025-03-02T09:00:00.000,,Ritter Butzke,/events/2038705,13
PASSIV AGGRESSIV,2025-03-01T00:00:00.000,2025-03-01T23:00:00.000,2025-03-02T08:00:00.000,,TBA,/events/2048617,4
BOTTICELLI BABY *live,2025-03-01T00:00:00.000,2025-03-01T19:30:00.000,2025-03-01T23:00:00.000,,Gretchen,/events/2014245,0
Open Decks & Tischtennis,2025-03-04T00:00:00.000,2025-03-04T18:00:00.000,2025-03-05T04:00:00.000,,Humboldthain Club,/events/2042252,1
Amsterdam Techno Records - OXI on Thursday's [Amsterdam and Berlin],2025-03-06T00:00:00.000,2025-03-06T20:00:00.000,2025-03-07T08:00:00.000,ATR DJ-TEAM,OXI,/events/1958707,12
Sammy Virji – Europe Tour 2025,2025-03-08T00:00:00.000,2025-03-08T23:00:00.000,2025-03-09T05:00:00.000,Sammy Virji,Prince Charles,/events/2007193,427
EL KHAT *live,2025-03-09T00:00:00.000,2025-03-09T19:30:00.000,2025-03-09T23:00:00.000,,Gretchen,/events/1948005,9
Open Decks & Tischtennis,2025-03-11T00:00:00.000,2025-03-11T18:00:00.000,2025-03-12T04:00:00.000,,Humboldthain Club,/events/2042253,1
SIGNALS,2025-03-12T00:00:00.000,2025-03-12T23:00:00.000,2025-03-13T08:00:00.000,,://about blank,/events/2040533,4
Okvsho +experience *live,2025-03-13T00:00:00.000,2025-03-13T19:30:00.000,2025-03-13T23:00:00.000,,Gretchen,/events/1979829,4
Manifest Destiny,2025-03-13T00:00:00.000,2025-03-13T20:00:00.000,2025-03-16T20:00:00.000,,Neue Bühne Friedrichshain,/events/2037168,2
Fleetmac Wood present Leather & Lace Disco - Berlin,2025-03-14T00:00:00.000,2025-03-14T23:00:00.000,2025-03-15T04:00:00.000,"Fleetmac Wood, Roxanne Roll, Alex Oxley",Kantine am Berghain,/events/2044680,4
JEMBAA GROOVE *live,2025-03-14T00:00:00.000,2025-03-14T19:30:00.000,2025-03-14T23:00:00.000,,Gretchen,/events/2036540,2
Manifest Destiny,2025-03-13T00:00:00.000,2025-03-13T20:00:00.000,2025-03-16T20:00:00.000,,Neue Bühne Friedrichshain,/events/2037168,2
"DUALISM with A.N.I, KLING&KLANG, Stanislav Tolkachev LIVE",2025-03-15T00:00:00.000,2025-03-15T23:00:00.000,2025-03-16T08:00:00.000,"A.N.I., KLING&KLANG, Stanislav Tolkachev, Alex.Do, Sylvie Maziarz, happysadgirl, Rocko Garoni, Gabrielle (DE), alemiko, Lovestory, Hang Aoki, Julliana Kiddo",://about blank,/events/1999907,58
Stil vor Talent,2025-03-15T00:00:00.000,2025-03-15T22:00:00.000,2025-03-16T09:00:00.000,Oliver Koletzki,Ritter Butzke,/events/2042269,8
Manifest Destiny,2025-03-13T00:00:00.000,2025-03-13T20:00:00.000,2025-03-16T20:00:00.000,,Neue Bühne Friedrichshain,/events/2037168,2
Laura Cahen *live,2025-03-15T00:00:00.000,2025-03-15T19:30:00.000,2025-03-15T23:00:00.000,,Gretchen,/events/2047342,0
Manifest Destiny,2025-03-13T00:00:00.000,2025-03-13T20:00:00.000,2025-03-16T20:00:00.000,,Neue Bühne Friedrichshain,/events/2037168,2
MARQUIS HILL COMPOSERS COLLECTIVE *live,2025-03-18T00:00:00.000,2025-03-18T19:30:00.000,2025-03-18T23:00:00.000,,Gretchen,/events/2017187,1
DELACHUTE,2025-03-18T00:00:00.000,2025-03-18T20:00:00.000,2025-03-18T23:00:00.000,,Kantine am Berghain,/events/2029030,33
Fakear & Friends: Projektbau *live,2025-03-20T00:00:00.000,2025-03-20T19:30:00.000,2025-03-20T23:00:00.000,"Fakear, Projektbau",Gretchen,/events/2030976,28
"ONYX x H33 w / Paracek, Arman John, Elon Bass, Cara Elizabeth, Hurts",2025-03-21T00:00:00.000,2025-03-21T23:00:00.000,2025-03-22T09:00:00.000,"Paraçek, Arman John, Elon Bass, Cara Elizabeth, Riana Holley, Hurts, 2HOT2PLAY, XIMA",OST,/events/2022579,84
MAYHEM,2025-03-21T00:00:00.000,2025-03-21T22:00:00.000,2025-03-22T08:00:00.000,,Astra Kulturhaus,/events/2037778,11
KREAM,2025-03-21T00:00:00.000,2025-03-21T22:00:00.000,2025-03-22T09:00:00.000,KREAM,Ritter Butzke,/events/2034469,4
Expeditions,2025-03-21T00:00:00.000,2025-03-21T23:00:00.000,2025-03-22T08:00:00.000,,://about blank,/events/2048153,2
ANECHOIC: (づ˶•༝•˶)づ♡ TWO year anniversary party,2025-03-22T00:00:00.000,2025-03-22T23:00:00.000,2025-03-23T08:00:00.000,"August Kind, bbymeister, Deltapeak",ÆDEN,/events/2037254,4
MIND ENTERPRISES *live,2025-03-24T00:00:00.000,2025-03-24T19:30:00.000,2025-03-24T23:00:00.000,,Gretchen,/events/2038350,0
ANA LUA CAIANO *live,2025-03-25T00:00:00.000,2025-03-25T19:30:00.000,2025-03-25T23:00:00.000,,Gretchen,/events/2036545,0
SIGNALS,2025-03-26T00:00:00.000,2025-03-26T23:00:00.000,2025-03-27T08:00:00.000,,Lokschuppen Berlin,/events/2040535,7
GHOST FUNK ORCHESTRA *live,2025-03-26T00:00:00.000,2025-03-26T19:30:00.000,2025-03-26T23:00:00.000,,Gretchen,/events/2023173,5
8MM Live: Black Doldrums (UK / Fuzz Club),2025-03-27T00:00:00.000,2025-03-27T20:00:00.000,2025-03-28T02:00:00.000,Black D,8MM,/events/1988611,2
PiepShow - MarchPiep,2025-03-28T00:00:00.000,2025-03-28T20:00:00.000,2025-03-29T10:00:00.000,,KitKatClub,/events/2024307,23
Escape with Romeo live,2025-03-28T00:00:00.000,2025-03-28T20:00:00.000,2025-03-29T02:00:00.000,,Urban Spree,/events/1985848,5
DIFFUSE REALITY,2025-03-28T00:00:00.000,2025-03-28T22:00:00.000,2025-03-29T10:00:00.000,,TBA - Berlin,/events/2039948,1
Bembé Voyage - Vol. 1,2025-03-29T00:00:00.000,2025-03-29T18:00:00.000,2025-03-30T05:00:00.000,,TBA - Secret,/events/2039327,4
SKINSHAPE *live,2025-03-30T00:00:00.000,2025-03-30T19:30:00.000,2025-03-30T23:00:00.000,,Gretchen,/events/2015203,39
LOS PIRAÑAS *live,2025-03-31T00:00:00.000,2025-03-31T19:30:00.000,2025-03-31T23:00:00.000,,Gretchen,/events/2023890,0
