Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
"Chloe Lula, Chris Shape & OTHR",2023-01-01T00:00:00.000,2023-01-01T23:59:00.000,2023-01-02T11:00:00.000,"Chloe Lula, Chris Shape, OTHR, Kendal, McKenzie",KHIDI,/events/1632642,3
Hideout NYE 23 ⁃ Robag Wruhme |KOMPAKT|,2022-12-31T00:00:00.000,2022-12-31T23:00:00.000,2023-01-02T06:00:00.000,"Robag Wruhme, Ika (GE), Usherenko, Toke (GE), Tomma",Hideout Events,/events/1626836,9
Margarita Elektra and friends ✦ Clubnight with ferrari rot - Avivx - Routes Not Roots,2023-01-01T00:00:00.000,2023-01-01T23:00:00.000,2023-01-02T09:00:00.000,"ferrari rot, AVIVX, Routes Not Roots",Left Bank,/events/1631278,5
Sazamtro - New Year 2023,2022-12-31T00:00:00.000,2022-12-31T23:00:00.000,2023-01-01T23:30:00.000,"Autumn Tree, BEQA, Toke (GE), AudioSpace, Cobert, Generali Minerali, Rydeen (AU), Abdali",Mtatsminda Park,/events/1634184,5
Agoria,2023-01-01T00:00:00.000,2023-01-01T23:00:00.000,2023-01-02T08:00:00.000,"Agoria, MEANDYOU, Guri De Sal, Endorphins",Spacehall,/events/1629518,4
TES ± LUST: Pate Jaar - ZEI - YADA - ELECTRO FLOWER - RASSETERYA - LOVE VIA COMPUTER,2023-01-01T00:00:00.000,2023-01-01T23:00:00.000,2023-01-02T08:30:00.000,"Pate Jaar, Zei, Love Via Computer",TES,/events/1677639,3
Komorebi x Cafe-Gallery,2023-01-01T00:00:00.000,2023-01-01T23:59:00.000,2023-01-02T10:00:00.000,"Nick Höppner, KETEVAN, Seqta",Cafe-Gallery,/events/1629513,2
NEW YEAR WEEKEND - Bruno Schmidt / IKA / USHERENKO,2023-01-01T00:00:00.000,2023-01-01T23:00:00.000,2023-01-02T07:00:00.000,Bruno Schmidt,Aprili,/events/1635066,2
Bassiani/Horoom: ATEQ // HVL // VRIL ┃ ninasupsa // Resom // The Ghost,2023-01-01T00:00:00.000,2023-01-01T23:59:00.000,2023-01-02T12:00:00.000,"HVL, .VRIL, ninasupsa, Resom, The Ghost",Bassiani,/events/1633858,1
Dedaena Weekly Program,2022-12-27T00:00:00.000,2022-12-27T21:00:00.000,2023-01-02T02:00:00.000,,Dedaena,/events/1635162,0
