Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Open Stage,2024-05-01T00:00:00.000,2024-05-01T22:00:00.000,2024-05-02T02:00:00.000,,Dedaena Bar,/events/1916409,2
Left Bank Clubnight: Gia Tolordava • Ash Scholem • Bekuchi b2b Ika,2024-05-03T00:00:00.000,2024-05-03T23:59:00.000,2024-05-04T10:00:00.000,"Ash Scholem, Gia Tolordava, Bekuchi, Ika (GE)",Left Bank,/events/1915294,2
"Dee Diggs, JakoJako, Ndrx, Rødhåd, Uväll, Vfy, Zurkin",2024-05-03T00:00:00.000,2024-05-03T23:59:00.000,2024-05-04T12:00:00.000,"JakoJako, Ndrx, Rødhåd, Uväll, Dee Diggs, Zurkin",Bassiani,/events/1900855,36
KHIDI 中 G2: Ćyan ID ❚ Nero ❚ Vulkanski,2024-05-03T00:00:00.000,2024-05-03T23:59:00.000,2024-05-04T10:00:00.000,Vulkanski,KHIDI,/events/1910245,6
"TES ± X BCCO: ÜBERKIKZ, ogtrues, Pate Jaar",2024-05-03T00:00:00.000,2024-05-03T23:59:00.000,2024-05-04T07:00:00.000,"ÜBERKIKZ, ogtrues, Pate Jaar",TES,/events/1918597,3
STAGE II: Downwell • Clinical Hates • Teen A Teen,2024-05-03T00:00:00.000,2024-05-03T23:59:00.000,2024-05-04T06:00:00.000,"Downwell, Clinical Hates, Teen A Teen",Zeche,/events/1917182,2
Ani Kvirkvelia • Seqta • DJ Astrobee • Toke • Monk,2024-05-03T00:00:00.000,2024-05-03T23:00:00.000,2024-05-04T09:00:00.000,"Ani Kvirkvelia, Seqta, Toke (GE)",Mtkvarze,/events/1915444,0
Buta P,2024-05-03T00:00:00.000,2024-05-03T23:00:00.000,2024-05-05T05:00:00.000,,Noble Savage,/events/1918232,0
Aprili-Tomma/Sevda,2024-05-03T00:00:00.000,2024-05-03T23:00:00.000,2024-05-04T05:00:00.000,"Tomma, Sevda",Aprili,/events/1918751,0
Nips: Timur Basha / Shakolin / Noizar,2024-05-03T00:00:00.000,2024-05-03T23:59:00.000,2024-05-04T06:00:00.000,"Timur Basha, Shakolin, Noizar",Nips,/events/1918761,0
