Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
CTM 2023 - Portals,2023-01-27T00:00:00.000,2023-01-27T06:00:00.000,2023-02-05T23:00:00.000,"Zoe Mc Pherson, DJ Diaki, Jay Mitta, ABADIR, Ahadadream, Amnesia Scanner, Freeka Tet, Amor Satyr, Ana Fosca, Andrea Belfi, Authentically Plastic, bela, Black Cadmium, Bloomfeld, Phatstoki, Christina Wheeler, Coby Sey, Courtesy, Crystallmess, Diana Azzuz, Eris Drew, Octo Octa, Espectra Negra, Falyakon, Hanaby, Happy New Tears, Hekla, Hüma Utku, Iceboy Violet, Jana Woodstock, Jessica Ekomane, jpeg.love, Keeley Forsyth, Killa, Monibi, LSDXOXO, Lush Lata, Marie Davidson, Mobilegirl, Nala Brown, Nico Adomako, NZIRIA, Om Unit, Philou Louzolo, Puce Mary, Richard Akingbehin, Ruhail Qaisar, Sara Persico, Stefanie Egedy, Tanat Teeradakorn, Nuh Peace, Tash LC, Toumba, Tzusing, Van Boom, Violet (PT), VMO, Violent Magic Orchestra, Assyouti, BLK SLK, creo en todo, Dj Hot Bitch, Geisha Online, LAMB.K305, Makossiri, Xzavier Stone, ¥ØU$UK€ ¥UK1MAT$U",TBA - Berlin,/events/1557028,132
"TECHNO MITTWOCH: Gabriella Vergilov, TooMuch, Mister Willis, AOIFE ",2023-02-01T00:00:00.000,2023-02-01T23:00:00.000,2023-02-02T10:00:00.000,"Gabriella Vergilov, TooMuch, Mister Willis, AOIFE, QUANN",AVA Club,/events/1643128,102
Rave am Mittwoch,2023-02-01T00:00:00.000,2023-02-01T23:00:00.000,2023-02-02T07:00:00.000,Kopflos,M-BIA,/events/1639028,68
Tresor New Faces hosted by The Brvtalist,2023-02-01T00:00:00.000,2023-02-01T23:00:00.000,2023-02-02T09:00:00.000,"Gościńska, The Chronics",Tresor / Globus,/events/1647159,33
Symbiotikka at KitKat Club,2023-02-01T00:00:00.000,2023-02-01T22:00:00.000,2023-02-02T07:00:00.000,"Tocadisco, DJ Jordan, MauMau, A.N.I.",KitKatClub,/events/1640682,22
CTM - Devouring the Dread,2023-02-01T00:00:00.000,2023-02-01T21:00:00.000,2023-02-02T02:00:00.000,"Ana Fosca, Ruhail Qaisar",Berghain | Panorama Bar | Säule,/events/1621811,21
Record Fair,2023-02-01T00:00:00.000,2023-02-01T17:00:00.000,2023-02-01T23:00:00.000,"Mejle, DJ Bienveillance, Kurilo, Olivia Sugar, Rommedahl",OXI,/events/1645690,18
"Eros Equilibrium with Elizen the Emperor, Alma Linda",2023-02-01T00:00:00.000,2023-02-01T22:00:00.000,2023-02-02T06:00:00.000,"ELIZEN THE EMPEROR, Alma Linda",Crack Bellmer,/events/1645226,16
Zapped Socials,2023-02-01T00:00:00.000,2023-02-01T20:30:00.000,2023-02-02T03:00:00.000,"Annina, Toni Strauss, Sambaké",Repeat,/events/1644101,12
mittendrin mit Pyrame,2023-02-01T00:00:00.000,2023-02-01T18:00:00.000,2023-02-02T05:00:00.000,Pyrame,Minimal Bar,/events/1634031,7
Deep Dive,2023-02-01T00:00:00.000,2023-02-01T18:00:00.000,2023-02-02T01:00:00.000,DJ Jauche,Solar,/events/1640428,2
Traffic light Party,2023-01-26T00:00:00.000,2023-01-26T23:00:00.000,2023-02-03T06:00:00.000,,New West Club,/events/1646565,1
Coindrop Season 1 with Jason Vive,2023-02-01T00:00:00.000,2023-02-01T20:00:00.000,2023-02-01T21:00:00.000,,Yabal.io (Metaverse Space),/events/1649439,1
