Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
"WzT #10 w/ Thomas Schumacher, Anna Reusch, Techmo",2025-02-01T00:00:00.000,2025-02-01T23:00:00.000,2025-02-02T08:00:00.000,"Thomas Schumacher, Anna Reusch, Techmo",Void Club,/events/2015566,37
☆ LOWKEY STARS ★ B2B EDITION,2025-02-01T00:00:00.000,2025-02-01T22:00:00.000,2025-02-02T08:00:00.000,Bélavie,://about blank,/events/2010949,25
Polyamor,2025-02-01T00:00:00.000,2025-02-01T23:00:00.000,2025-02-02T08:00:00.000,,OST,/events/2045248,13
CTM Festival 2025,2025-01-24T00:00:00.000,2025-01-24T00:00:00.000,2025-02-02T23:59:00.000,"Abdullah Miniawy, Dis Fig, DJ Love, Female Wizard, Heinali, TAYHANA, Kilbourne, Marie Davidson, Nídia, Valentina (US), These New Puritans",TBA,/events/2045682,7
NILIPEK. - Vinyl Release Concert *live,2025-02-01T00:00:00.000,2025-02-01T19:30:00.000,2025-02-01T23:00:00.000,,Gretchen,/events/2022097,2
Maledetta Discoteca,2025-02-01T00:00:00.000,2025-02-01T22:00:00.000,2025-02-02T09:00:00.000,,Ritter Butzke,/events/2046947,0
KadebostanY *live,2025-02-02T00:00:00.000,2025-02-02T19:30:00.000,2025-02-02T23:00:00.000,Kadebostan,Gretchen,/events/1941674,14
CTM Festival 2025,2025-01-24T00:00:00.000,2025-01-24T00:00:00.000,2025-02-02T23:59:00.000,"Abdullah Miniawy, Dis Fig, DJ Love, Female Wizard, Heinali, TAYHANA, Kilbourne, Marie Davidson, Nídia, Valentina (US), These New Puritans",TBA,/events/2045682,7
AYYUKA *live,2025-02-03T00:00:00.000,2025-02-03T19:30:00.000,2025-02-03T23:00:00.000,,Gretchen,/events/2049041,2
Open Decks & Tischtennis,2025-02-04T00:00:00.000,2025-02-04T18:00:00.000,2025-02-05T04:00:00.000,,Humboldthain Club,/events/2042248,1
Smash Hart,2025-02-04T00:00:00.000,2025-02-04T23:00:00.000,2025-02-05T08:00:00.000,,Der Weiße Hase,/events/2047249,0
UNITY,2025-02-06T00:00:00.000,2025-02-06T22:00:00.000,2025-02-07T08:00:00.000,,KitKatClub,/events/2037037,8
ich hab ENPAL live gesehen,2025-02-06T00:00:00.000,2025-02-06T19:00:00.000,2025-02-07T00:00:00.000,,Tennis Bar Neukölln,/events/1869788,3
