Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
shitlabel x ukraine rainbow stage / 2 floors + xxl chill garden ,2024-08-01T00:00:00.000,2024-08-01T23:00:00.000,2024-08-02T09:00:00.000,"Nastya Muravyova, Vani Vachi, CatMint, Oliver Deutschmann, BLACK ANTHEM RESTORE, Inverse Element",://about blank,/events/1881125,592
"Else x KEYI Magazine: Kendal, David Carretta, Kris Baha + more ",2024-08-01T00:00:00.000,2024-08-01T17:00:00.000,2024-08-02T06:00:00.000,"Eyesdice, Paty Vapor, Que Sakamoto, Kendal, David Carretta, Alma Negrot, Berlin Bunny, Kris Baha, Short Finger",Else,/events/1961303,257
[CANCELLED] ,2024-08-01T00:00:00.000,2024-08-01T22:00:00.000,2024-08-02T08:00:00.000,,KitKatClub,/events/1909459,243
1. FC TRANCE,2024-08-01T00:00:00.000,2024-08-01T17:00:00.000,2024-08-02T08:00:00.000,"Garage Girls, Vitamin B, DJ titka, DJ NORTHERN, Babe Gorgeous, KENZA, Diva DJ, DJ sorry, FELGENTEUFEL666",Renate,/events/1946701,183
SAMA SAMA: Kretekklang x casadephunk,2024-08-01T00:00:00.000,2024-08-01T22:00:00.000,2024-08-02T09:00:00.000,"B.A.O., BreakLD, elliephunk, just.kelly, HAMY, Keisuke, Mike D., Mumu, xoxo (2)",OXI,/events/1923472,154
ninkasi: Harrison BDP b2b Black Loops,2024-08-01T00:00:00.000,2024-08-01T23:00:00.000,2024-08-02T09:00:00.000,"Harrison BDP, Black Loops",Watergate,/events/1958333,138
Human Colours at KitKat Club - Summer Splash (Grand Opening - Main Floor & Pool Bar) ,2024-08-01T00:00:00.000,2024-08-01T22:00:00.000,2024-08-02T06:00:00.000,"Honschu Lee, Milk N Coffee, Somaphon",KitKatClub,/events/1919520,128
ROAD TO WHOLE: MUAKK x FELINA x PUTICLUB,2024-08-01T00:00:00.000,2024-08-01T22:00:00.000,2024-08-02T06:00:00.000,"2AT, Aleroj, CRRDR, Linapary, BZZHOUND, Isa GT",Panke,/events/1964505,114
AperiGiri x SØNDER,2024-08-01T00:00:00.000,2024-08-01T18:00:00.000,2024-08-01T23:00:00.000,"Just Dust, SAGAN, Stom",Giri,/events/1971967,112
Berlin Beats: Nur Jaber,2024-08-01T00:00:00.000,2024-08-01T19:00:00.000,2024-08-01T22:00:00.000,Nur Jaber,Hamburger Bahnhof - Museum für Gegenwart,/events/1952966,101
SpeLL,2024-08-01T00:00:00.000,2024-08-01T22:00:00.000,2024-08-02T03:00:00.000,"Velv.93, Baby Vulture, Max Vaahs, Vlada",Berghain | Panorama Bar | Säule,/events/1936897,67
d.OHA!se,2024-08-01T00:00:00.000,2024-08-01T23:00:00.000,2024-08-02T08:00:00.000,,Der Weiße Hase,/events/1963214,45
SECH10 PLUS RAVE,2024-08-01T00:00:00.000,2024-08-01T22:00:00.000,2024-08-02T06:00:00.000,"SOCKET, DJ_S.A.I.D, SOBA, Jordan.nsx",M-BIA,/events/1882536,42
BodyParts x SURE,2024-08-01T00:00:00.000,2024-08-01T15:00:00.000,2024-08-02T06:00:00.000,"O'FortyFour, Olga Korol, DJ Eric, Elnur, Andrii., Rob Alanz",Club der Visionaere,/events/1926965,28
://sektgarten feat. flinta* club decks [free entry & open air],2024-08-01T00:00:00.000,2024-08-01T18:00:00.000,2024-08-01T23:00:00.000,"_Charmi_, Grenouillette, Pilar Jordan",://about blank,/events/1972814,25
Globus Invites... hosted by LNS,2024-08-01T00:00:00.000,2024-08-01T23:00:00.000,2024-08-02T09:00:00.000,"LNS, SVN",Tresor / Globus,/events/1956256,24
Latitude In-Store Sessions with Diorama,2024-08-01T00:00:00.000,2024-08-01T18:00:00.000,2024-08-01T22:00:00.000,"CTSD, Hurtado, Nemrac, Sine Metu, Ôneyra",Latitude Record Store,/events/1969346,21
THE UNKNOWN,2024-08-01T00:00:00.000,2024-08-01T20:00:00.000,2024-08-04T03:00:00.000,Olivér (Arg),Zu Mir Oder Zu Dir,/events/1972560,17
electronic.thursday mit Matteo Gamba,2024-08-01T00:00:00.000,2024-08-01T18:00:00.000,2024-08-02T06:00:00.000,Matteo Gamba,Minimal Bar,/events/1946907,13
