Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
"Mittwoch: Ewax presents Djebali, Monika Ross, Per Hammar, SY",2020-04-01T00:00:00.000,2020-04-01T23:59:00.000,2020-04-02T10:00:00.000,"Djebali, Monika Ross, Per Hammar, SY (DE)",Watergate,/events/1394097,37
Techno Mittwoch (BIG Rave),2020-04-01T00:00:00.000,2020-04-01T23:00:00.000,2020-04-02T10:00:00.000,"PETDuo, Hana Fideli, Distant Sun",AVA Club,/events/1403842,16
Mittendrin mit DJSINEV aka Rafael Markez,2020-04-01T00:00:00.000,2020-04-01T18:00:00.000,2020-04-02T05:00:00.000,DJSINEV,Minimal Bar,/events/1394659,13
(Cancelled) Tresor New Faces with Esther Duijn,2020-04-01T00:00:00.000,2020-04-01T23:59:00.000,2020-04-02T09:00:00.000,"City Dance Corporation, OBCDN, Miss Italia",Tresor / Globus,/events/1400816,6
Easylectro Pres. Tobias Lichtmann,2020-04-01T00:00:00.000,2020-04-01T17:00:00.000,2020-04-02T02:00:00.000,Tobias Lichtmann,Solar,/events/1399239,2
Nina Queer's Glamourquiz,2020-04-01T00:00:00.000,2020-04-01T19:00:00.000,2020-04-02T06:00:00.000,,Süss War Gestern,/events/1402119,2
KUF Album Release Concert Re:Re:Re,2020-04-01T00:00:00.000,2020-04-01T20:00:00.000,2020-04-01T23:59:00.000,KUF,Kantine am Berghain,/events/1386248,1
Seasick Steve,2020-04-01T00:00:00.000,2020-04-01T19:00:00.000,2020-04-01T22:30:00.000,,Metropol,/events/1397089,1
Cancelled - Die Ultimative Kuschelparty,2020-04-01T00:00:00.000,2020-04-01T19:00:00.000,2020-04-03T02:00:00.000,,Insomnia,/events/1399264,1
Evosonic Evopool Update,2020-04-01T00:00:00.000,2020-04-01T14:00:00.000,2020-04-01T18:00:00.000,Chris Maico Schmidt,Evosonic Radio,/events/1406427,1
Encore.une.Fois *Livestream*,2020-03-31T00:00:00.000,2020-03-31T18:00:00.000,2020-04-01T20:00:00.000,"Lilly Deupré, Michael Placke",TBA - Berlin,/events/1406594,1
Jon Hopkins - Polarity Tour,2020-04-02T00:00:00.000,2020-04-02T19:00:00.000,2020-04-02T23:00:00.000,Jon Hopkins,Philharmonie Berlin,/events/1338939,84
[POSTPONED] 2 Years Expeditions,2020-04-02T00:00:00.000,2020-04-02T23:59:00.000,2020-04-03T08:00:00.000,"DorianGray, Linn Elisabet, Yetti Meißner, Marvin Hey, Soul Bait",://about blank,/events/1369189,66
