Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
SINGULARITY MONDAY RAVE / 2 FLOORS + OPEN AIR AREA,2022-08-01T00:00:00.000,2022-08-01T23:00:00.000,2022-08-02T10:00:00.000,"Monoloc, Moerbeck, Patrick DSP, BLACK ANTHEM RESTORE, Mario Worgall",Re:mise,/events/1565931,320
Electric Monday@KitKat,2022-08-01T00:00:00.000,2022-08-01T22:00:00.000,2022-08-02T07:00:00.000,"Diana May, Frankie Flowerz",KitKatClub,/events/1558178,18
Devil Dampfer Bootsrave,2022-07-31T00:00:00.000,2022-07-31T14:30:00.000,2022-08-01T21:00:00.000,Klangpusch,Anlegestelle Mercedes Benz Arena,/events/1560594,11
Sommergarten: Josephine Foster & Enji,2022-08-01T00:00:00.000,2022-08-01T19:00:00.000,2022-08-01T21:00:00.000,,Cassiopeia,/events/1565947,10
manic.monday mit Skinny Duchamp,2022-08-01T00:00:00.000,2022-08-01T18:00:00.000,2022-08-02T04:00:00.000,Skinny Duchamp,Minimal Bar,/events/1563322,9
Cabaret meets CDV,2022-08-01T00:00:00.000,2022-08-01T12:00:00.000,2022-08-02T07:00:00.000,"DJ Masda, Evan Baggs, Kino (1), OMAR (UY), Ottber, e/tape",Club der Visionaere,/events/1566522,7
Tresor 31 Festival (July 8 - August 28),2022-07-08T00:00:00.000,2022-07-08T12:00:00.000,2022-08-28T08:30:00.000,"3Ddancer, Abena, ABI (FR), AceMo, Aho Ssan, KMRU, Al Wootton, Alex the Fairy, ALVA (FR), Ancient Methods, Animistic Beliefs, Antenes, Anthony Naples, Huerco S, Arthur (US), Atree, Cleymoore, The AM/AMX, Aquarian, Bambounou, Batu, Best Boy Electric, Blackhaine, Bloody Mary, Bloomfeld, Blume, Blush Response, BMG, Broken English Club, C.FRIM, Camille Mandoki, Carmen Electro, Carmen Villain, CCL, Cem (DE), Charlton, Chloe Lula, Clara 3000, Cynthia Spiering, Dangermami, DASCO, Darwin, Dave Clarke, Dave Tarrida, December, Der Würfler, Detroit In Effect, Developer, DJ Pete, DJ Shufflemaster, DJ Stingray 313, Donato Dozzy, Dopplereffekt, Ece Özel, Ectomorph, Ehua, Electric Indigo, Elena Colombi, ELLES, Emily Jeanne, Eric Cloutier, Eversines, Fairground of Tears, Fireground, Flavia Laus, Formella, Ponyo, Function, Gag Reflex, Gaja, Genetica, Giant Swan, GiGi FM, Grand River, Marco Ciceri, Happy New Tears, Headless Horseman, Hekato, Helena Hauff, HGR, Identified Patient, IMOGEN, Ina Kacz, Ireen Amnes, Israel Vines, JakoJako, James K, James Ruskin, Jana Woodstock, Janina, JASSS, Jelly (1), Jensen Interceptor, Jesse G, Jewel, Kangding Ray, Kerrie, Khadija (DE), Kia (DE), Kitty Amor, Kris Baha, L.F.T., Lady Starlight, Lauren Hansom, HanSom, Levon Vincent, LNS, DJ Sotofett, Logic1000, Luna Vassarotti, Luz, machìna, MAEDON, Adam X, Mafou, Magda El Bayoumi, Mama Lior, DJ Heidi Paris, Marco Ciceri, Mareena, MarshmeLLo, Marsman, Alessandro Adriani, Maryisonacid, Mathis Ruffing, MCMLXXXV, Melanie Havens, Mike Starr, Mischa (AT), Monty Luke, Mor Elian, Moritz von Oswald, Mr. Ho, Naomi (1), Nastia Reigel, Natalie Robinson, Neel, Neil Landstrumm, NiKi K, Nite Fleit, Notte Infinita, Nkisi, Nummer, Nyksan, object blue, Objekt, Octave One, Octonomy, Oliver Ho, ORBE, Pablo Bozzi, Pär Grindvik, Paurro, Perc, Perra Inmunda, Pessimist, Peter Van Hoesen, pikkauch, Polygonia, Porter Ricks, Powder, Prequel Tapes, Rachel Lyn, Radiation 30376, Rebekah, Refracted, Regis, Reka Zalan, Rob Seurat, Ron Morelli, RP Boo, Rrose, rRoxymore, Minimal Violence, Samuel Kerridge, Sansibar, Sarah Farina, Shed, SHERELLE, Shifted, SHXCXCHCXSH, Pedro Maia, Sigha, Simo Cell, Sleeparchive, Solid Blake, SØS Gunver Ryberg, Souci, Speaker Music, Stella Zekri, STERAC, Steve Bicknell, Sunil Sharpe, Surgeon, Sven von Thülen, Swart, Terrible, The Brvtalist, The Fear Ratio, The Untouchables, Thomas Fehlmann, Torus, The Transcendence Orchestra, Underground Resistance, UrbnMowgli, Uta, UVB, Valentino Mora, Verraco, Violet (PT), Voices From The Lake, Wata Igarashi, Willow, Yamour, Yazzus, Young Lychee, Z.I.P.P.O, Zenker Brothers, Zernell",Tresor 31 Festival,/events/1558675,0
encore.une.fois / indoor rave + open air chill garden ,2022-08-02T00:00:00.000,2022-08-02T23:00:00.000,2022-08-03T10:00:00.000,"P.E.A.R.L., Stojche, Lockertmatik, BLACK ANTHEM RESTORE",ÆDEN,/events/1563305,362
Tresor 31 Exhibition,2022-08-02T00:00:00.000,2022-08-02T12:00:00.000,2022-08-02T20:00:00.000,,Kraftwerk Berlin,/events/1551225,159
HART,2022-08-02T00:00:00.000,2022-08-02T23:00:00.000,2022-08-03T09:00:00.000,Klangpusch,Der Weiße Hase,/events/1560547,63
